t,x,x_ref,y,y_ref,phi,phi_ref,v_r,v_ref,delta_f,delta_ref,a,w_delta,est_dist_y,real_dist_y
39.3,63.0202,63.3239,35.117,34.9156,2.36534,2.4125,2.44234,2.5,0.214904,0,-1.30361,-0.0687729,-0.074812,-0.0594702
39.4,62.8394,63.3239,35.279,34.9156,2.38501,2.4125,2.41775,2.5,0.243985,0,-1.12575,-0.15583,-0.0564721,-0.0446997
39.5,62.6801,62.9469,35.4271,35.244,2.40418,2.4375,2.0305,2.5,0.23267,0,-0.278525,-0.199073,-0.101277,-0.0298175
39.6,62.5258,62.7553,35.5634,35.4046,2.41979,2.45,1.95882,2.5,0.226276,0,0.229893,-0.202009,-0.117877,-0.0148607
39.7,62.38,62.5617,35.7013,35.5629,2.43508,2.4625,1.97563,2.5,0.195725,0,0.430523,-0.104512,-0.096987,0.000133224
39.8,62.2312,62.3662,35.8348,35.7187,2.44651,2.475,1.882,2.5,0.14494,0,0.750897,-0.013812,-0.117898,0.0151268
39.9,62.073,62.3662,35.9717,35.7187,2.45682,2.475,2.25192,2.5,0.161859,0,0.198669,-0.0485487,-0.119558,0.0300826
40,61.892,61.9694,36.1172,36.0229,2.46827,2.5,2.41543,2.5,0.138725,0,-0.121323,0.0611612,-0.101767,0.0449632
40.1,61.7147,61.7682,36.2667,36.1712,2.47989,2.5125,2.30253,2.5,0.12539,0,-0.0457229,0.135741,-0.0632518,0.0597314
40.2,61.5428,61.5652,36.4122,36.3171,2.49021,2.525,1.95265,2.5,0.144594,0,0.680142,0.0338412,-0.0930812,0.0743503
40.3,61.3762,61.3603,36.5513,36.4604,2.50142,2.5375,2.35429,2.5,0.153049,0,0.0852537,0.130214,-0.0314908,0.0887833
40.4,61.1944,61.3603,36.6988,36.4604,2.5138,2.5375,2.09196,2.5,0.174392,0,0.427705,0.0634669,-0.0274604,0.102994
40.5,61.0225,60.9453,36.8384,36.7392,2.52644,2.5625,2.30169,2.5,0.163935,0,0.0956304,0.20103,0.0251264,0.116948
40.6,60.8324,60.7352,36.9871,36.8747,2.54065,2.575,2.45447,2.5,0.185257,0,-0.271816,0.213303,0.0646195,0.13061
40.7,60.616,60.5234,37.1479,37.0076,2.55758,2.5875,2.55796,2.5,0.196362,0,-0.546372,0.130888,0.0461354,0.143945
40.8,60.4114,60.31,37.297,37.1378,2.57339,2.6,2.38785,2.5,0.173692,0,-0.447665,0.299084,0.104696,0.15692
40.9,60.2153,60.31,37.4393,37.1378,2.58786,2.6,2.22556,2.5,0.179122,0,-0.135391,0.335491,0.12711,0.169503
41,60.0117,59.8784,37.5819,37.3901,2.6049,2.625,2.52585,2.5,0.249342,0,-0.488152,0.113609,0.110639,0.181662
41.1,59.7911,59.6603,37.7222,37.5123,2.6253,2.6375,2.39287,2.5,0.25462,0,-0.477214,0.195832,0.168681,0.193367
41.2,59.5998,59.4406,37.8412,37.6316,2.6446,2.65,1.92471,2.5,0.258333,0,0.307575,0.278629,0.234672,0.204589
41.3,59.4362,59.2195,37.9572,37.7483,2.66138,2.6625,1.86475,2.5,0.259025,0,0.752805,0.229,0.208702,0.2153
41.4,59.271,59.2195,38.0647,37.7483,2.67925,2.6625,2.02697,2.5,0.297108,0,0.749617,0.062878,0.166202,0.225472
41.5,59.0843,58.7729,38.1794,37.9732,2.70263,2.6875,2.27831,2.5,0.305637,0,0.408111,-0.0184358,0.145244,0.235081
41.6,58.8928,58.5476,38.2918,38.0814,2.72529,2.7,2.37468,2.5,0.281778,0,0.186908,-0.0296451,0.111902,0.244102
41.7,58.664,58.3209,38.4128,38.1869,2.7465,2.7125,2.52918,2.5,0.230232,0,-0.223222,0.130941,0.158697,0.252513
41.8,58.4329,58.0929,38.5296,38.2895,2.76709,2.725,2.38639,2.5,0.248795,0,-0.0611869,0.0800651,0.159087,0.260293
41.9,58.2085,58.0929,38.6502,38.2895,2.78929,2.725,2.22593,2.5,0.301621,0,0.235936,-0.159753,0.160999,0.267423
42,57.9953,57.6332,38.7538,38.486,2.81302,2.75,2.3618,2.5,0.286285,0,0.109477,-0.169579,0.11842,0.273884
42.1,57.7717,57.4016,38.853,38.58,2.83686,2.7625,2.38505,2.5,0.280517,0,0.0925207,-0.137553,0.148602,0.27966
42.2,57.5337,57.1687,38.9437,38.6711,2.86089,2.775,2.61181,2.5,0.29032,0,-0.133372,-0.179529,0.167486,0.284737
42.3,57.2727,56.9348,39.046,38.7592,2.88785,2.7875,2.76115,2.5,0.297871,0,-0.27076,-0.199705,0.188025,0.289103
42.4,57.0241,56.9348,39.1365,38.7592,2.91188,2.7875,2.37877,2.5,0.273387,0,0.102785,-0.192095,0.163739,0.292746
42.5,56.8013,56.4637,39.2197,38.9267,2.93351,2.8125,2.15745,2.5,0.26281,0,0.31024,-0.194459,0.161095,0.295658
42.6,56.5872,56.2266,39.2976,39.006,2.95242,2.825,2.14456,2.5,0.256813,0,0.315794,-0.172812,0.202445,0.29783
42.7,56.358,55.9886,39.3616,39.0824,2.97254,2.8375,2.23779,2.5,0.241121,0,0.246122,-0.163089,0.187742,0.299258
42.8,56.1346,55.7496,39.4312,39.1557,2.99148,2.85,2.45201,2.5,0.232508,0,0.026301,-0.141673,0.234426,0.299938
42.9,55.8782,55.7496,39.4976,39.1557,3.01245,2.85,2.74506,2.5,0.222135,0,-0.287451,-0.116958,0.250394,0.299868
43,55.6147,55.2689,39.557,39.2935,3.03376,2.875,2.91255,2.5,0.218999,0,-0.408517,-0.150402,0.257423,0.299049
43.1,55.3379,55.0273,39.6159,39.3578,3.05744,2.8875,2.65308,2.5,0.237995,0,-0.146612,-0.201613,0.259489,0.297482
43.2,55.0796,54.785,39.6686,39.4192,3.07928,2.9,2.61144,2.5,0.215898,0,-0.139936,-0.161606,0.289594,0.295172
43.3,54.8067,54.5419,39.7201,39.4775,3.09718,2.9125,2.8803,2.5,0.149445,0,-0.914956,-0.0614973,0.280475,0.292124
43.4,54.5279,54.5419,39.7619,39.4775,3.11063,2.9125,2.71768,2.5,0.129412,0,-0.900668,-0.0430732,0.274162,0.288346
43.5,54.263,54.0536,39.7966,39.5849,3.12102,2.9375,2.54523,2.5,0.106058,0,-0.626722,0.0431258,0.295728,0.283847
43.6,54.0067,53.8085,39.829,39.634,3.13101,2.95,2.58197,2.5,0.114773,0,-0.227723,-0.043627,0.287438,0.278639
43.7,53.7667,53.5627,39.8612,39.6801,3.14015,2.9625,2.44524,2.5,0.102736,0,-0.204054,0.0625862,0.313513,0.272734
43.8,53.5389,53.3165,39.8837,39.7231,3.14785,2.975,2.20874,2.5,0.108738,0,0.305105,0.00369952,0.310382,0.266147
43.9,53.3223,53.3165,39.9123,39.7231,3.15581,2.975,2.11824,2.5,0.106267,0,0.459883,-0.0272791,0.287644,0.258896
44,53.1236,52.8224,39.9362,39.7998,3.16169,3,1.82638,2.5,0.084233,0,1.21921,0.155705,0.352509,0.250997
44.1,52.9472,52.5747,39.9558,39.8336,3.16628,3.0125,1.94714,2.5,0.06813,0,1.34826,0.185233,0.353918,0.24247
44.2,52.7472,52.3266,39.9753,39.8642,3.1705,3.025,2.14619,2.5,0.0662515,0,1.12871,0.14524,0.333449,0.233338
44.3,52.536,52.0781,39.9949,39.8917,3.17467,3.0375,1.84851,2.5,0.0441219,0,1.66599,0.152769,0.299984,0.223623
44.4,52.3471,52.0781,40.006,39.8917,3.17624,3.0375,1.77682,2.5,0.0300965,0,2.08819,0.234692,0.323165,0.213348
44.5,52.149,51.5802,40.0279,39.9375,3.17921,3.0625,2.23901,2.5,0.0455428,0,1.50736,0.126659,0.290922,0.202541
44.6,51.8999,51.3309,40.0417,39.9557,3.18309,3.075,2.8032,2.5,0.0733487,0,-0.240895,-0.0452866,0.255184,0.191227
44.7,51.6162,51.0813,40.0487,39.9707,3.18902,3.0875,2.91455,2.5,0.066131,0,-0.390116,0.0508098,0.281469,0.179435
44.8,51.3229,50.8316,40.0493,39.9827,3.19649,3.1,2.99807,2.5,0.0777625,0,-0.534612,0.00165114,0.274367,0.167195
44.9,51.0542,50.8316,40.041,39.9827,3.20304,3.1,2.82558,2.5,0.076907,0,-0.320393,-0.0050335,0.289175,0.154536
45,50.7793,50.3318,40.0423,39.9972,3.2118,3.125,2.62486,2.5,0.11253,0,-0.0504316,-0.105334,0.293533,0.141492
45.1,50.4971,50.0819,40.0347,39.9998,3.22452,3.1375,2.80642,2.5,0.124664,0,-0.255629,-0.11517,0.321077,0.128094
45.2,50.2067,49.8319,40.0247,40,3.23715,3.14159,2.88103,2.5,0.118982,0,-0.339749,-0.117044,0.321648,0.114375
45.3,49.9247,49.5819,39.9997,40,3.24921,3.14159,2.97562,2.5,0.0975751,0,-0.764983,-0.268929,0.236653,0.100371
45.4,49.6422,49.5819,39.9733,40,3.26002,3.14159,3.03601,2.5,0.112692,0,-1.07855,-0.380119,0.225227,0.0861158
45.5,49.3564,49.0819,39.9414,40,3.2684,3.14159,2.68316,2.5,0.0391004,0,-0.604798,-0.15954,0.250769,0.0716454
45.6,49.0709,48.8319,39.9089,40,3.27211,3.14159,2.97836,2.5,0.0343859,0,-1.00903,-0.263831,0.19687,0.056996
45.7,48.7915,48.5819,39.8735,40,3.27661,3.14159,2.63152,2.5,0.0473109,0,-0.572078,-0.462868,0.117052,0.0422041
45.8,48.5355,48.3319,39.8407,40,3.28056,3.14159,2.52854,2.5,0.0318225,0,-0.284765,-0.443701,0.108,0.0273067
45.9,48.2725,48.3319,39.8058,40,3.28205,3.14159,2.63937,2.5,0.00420769,0,-0.377431,-0.392184,0.115609,0.0123411
46,48.0345,47.8319,39.771,40,3.28116,3.14159,2.43117,2.5,-0.0269572,0,-0.0591987,-0.331746,0.109684,-0.00265539
46.1,47.8018,47.5819,39.731,40,3.27965,3.14159,2.46436,2.5,-0.0254272,0,0.0169892,-0.390838,0.0882282,-0.0176452
46.2,47.5557,47.3319,39.6911,40,3.2747,3.14159,2.50948,2.5,-0.0727247,0,-0.0255314,-0.293482,0.0653436,-0.032591
46.3,47.3031,47.0819,39.6572,40,3.2662,3.14159,2.53412,2.5,-0.120802,0,-0.0872926,-0.169927,0.0617726,-0.0474553
46.4,47.0317,47.0819,39.6161,40,3.25527,3.14159,2.74184,2.5,-0.135357,0,-0.46494,-0.269405,-0.0252723,-0.0622009
46.5,46.7637,46.5819,39.5824,40,3.24064,3.14159,2.55385,2.5,-0.172975,0,-0.303648,-0.160808,-0.0369296,-0.0767911
46.6,46.525,46.3319,39.5544,40,3.22536,3.14159,2.29055,2.5,-0.190152,0,0.189524,-0.119618,-0.0587086,-0.0911894
46.7,46.2794,46.0819,39.5295,40,3.20913,3.14159,2.41094,2.5,-0.209683,0,0.149844,0.0423186,-0.0210079,-0.10536
46.8,46.0513,45.8319,39.5058,40,3.19228,3.14159,2.3473,2.5,-0.219383,0,0.270293,0.0485605,-0.0480051,-0.119267
46.9,45.8198,45.8319,39.4891,40,3.17295,3.14159,2.34098,2.5,-0.231906,0,0.129162,0.212598,-0.0468348,-0.132876
47,45.5892,45.3319,39.4735,40,3.15642,3.14159,2.29478,2.5,-0.147612,0,0.391386,-0.012328,-0.0413123,-0.146152
47.1,45.3675,45.0819,39.455,40,3.14221,3.14159,2.17322,2.5,-0.191964,0,0.301137,0.214182,-0.0115203,-0.159064
47.2,45.1511,44.8319,39.4446,40,3.12911,3.14159,2.06424,2.5,-0.182051,0,0.448066,0.180197,-0.0124711,-0.171578
47.3,44.9327,44.5819,39.433,40,3.11519,3.14159,2.24903,2.5,-0.150812,0,0.26565,0.124511,-0.0653073,-0.183663
47.4,44.7104,44.5819,39.4165,40,3.1038,3.14159,2.20322,2.5,-0.130195,0,0.345446,0.12531,-0.0590617,-0.195289
47.5,44.4893,44.0819,39.4064,40,3.09425,3.14159,2.28972,2.5,-0.0935019,0,0.375929,0.0942254,-0.0134551,-0.206427
47.6,44.247,43.8319,39.3946,40,3.08673,3.14159,2.61972,2.5,-0.0811675,0,0.143087,-0.0719454,-0.109869,-0.217048
47.7,44.007,43.5819,39.3859,40,3.08021,3.14159,2.47081,2.5,-0.061744,0,0.338415,-0.108971,-0.115936,-0.227128
47.8,43.7786,43.3319,39.3698,40,3.0763,3.14159,2.22341,2.5,-0.0518734,0,0.850922,-0.0874388,-0.0970134,-0.236639
47.9,43.5422,43.3319,39.3576,40,3.07133,3.14159,2.3392,2.5,-0.0627398,0,0.896396,-0.0316929,-0.0988376,-0.24556
48,43.3167,42.8319,39.3549,40,3.06461,3.14159,2.12236,2.5,-0.101862,0,1.29642,0.0226126,-0.132339,-0.253866
48.1,43.1024,42.5819,39.3389,40,3.05841,3.14159,2.20374,2.5,-0.0650469,0,1.35243,-0.15657,-0.186958,-0.261538
48.2,42.8625,42.3319,39.3333,40,3.05177,3.14159,2.36815,2.5,-0.0866269,0,1.11847,-0.19318,-0.257936,-0.268556
48.3,42.6013,42.0819,39.3337,40,3.04315,3.14159,2.86049,2.5,-0.123092,0,0.163792,-0.0451604,-0.249113,-0.274903
48.4,42.3145,42.0819,39.3285,40,3.03334,3.14159,3.06024,2.5,-0.0898995,0,-0.529085,-0.0260562,-0.208604,-0.280563
48.5,42.0326,41.5819,39.3253,40,3.02478,3.14159,2.59442,2.5,-0.0808717,0,0.0154102,-0.100936,-0.255413,-0.285522
48.6,41.7682,41.3319,39.3269,40,3.01745,3.14159,2.44904,2.5,-0.0870221,0,0.426723,-0.036543,-0.244416,-0.289766
48.7,41.5172,41.0819,39.3397,40,3.01134,3.14159,2.60433,2.5,-0.0683523,0,0.249486,-0.161015,-0.296292,-0.293287
48.8,41.2548,40.8319,39.3535,40,3.00422,3.14159,2.5369,2.5,-0.0461208,0,0.331418,-0.184427,-0.296228,-0.296075
48.9,41.0064,40.8319,39.3583,40,3.00122,3.14159,2.64131,2.5,-0.017041,0,0.169711,-0.181539,-0.26552,-0.298122
49,40.7433,40.3319,39.3597,40,2.99922,3.14159,2.81785,2.5,-0.0285932,0,-0.23484,-0.160402,-0.2775,-0.299425
49.1,40.4877,40.0819,39.3622,40,2.99753,3.14159,2.75568,2.5,0.000194291,0,-0.28087,-0.280419,-0.306277,-0.299979
49.2,40.2215,39.8319,39.374,40,2.99769,3.14159,2.60594,2.5,-0.0148673,0,-0.0499111,-0.228289,-0.301033,-0.299783
49.3,39.9512,39.5819,39.3743,40,2.99364,3.14159,2.8686,2.5,-0.084168,0,-0.362917,0.0736069,-0.282207,-0.298838
49.4,39.6707,39.5819,39.3908,40,2.98634,3.14159,2.94494,2.5,-0.0764714,0,-0.532303,0.0300574,-0.284637,-0.297146
49.5,39.3711,39.0819,39.4052,40,2.97989,3.14159,2.85922,2.5,-0.0613505,0,-0.469951,0.0168911,-0.281879,-0.294711
49.6,39.0966,38.8319,39.4254,40,2.97392,3.14159,2.64236,2.5,-0.0511761,0,-0.211425,-0.00763053,-0.293206,-0.29154
49.7,38.8358,38.5819,39.4442,40,2.96815,3.14159,2.5661,2.5,-0.0732999,0,-0.0568878,0.0890022,-0.29909,-0.287639
49.8,38.6095,38.3319,39.444,40,2.96284,3.14159,2.22299,2.5,-0.089425,0,0.316308,0.117474,-0.296832,-0.28302
49.9,38.4006,38.3319,39.4565,40,2.95842,3.14159,2.04816,2.5,-0.0256836,0,0.998653,-0.0607737,-0.304273,-0.277694
50,38.2034,37.8319,39.4694,40,2.95753,3.14159,1.95724,2.5,-0.0321643,0,1.41961,-0.0603979,-0.339979,-0.271674
50.1,38.0041,37.5819,39.4792,40,2.95538,3.14159,2.19702,2.5,-0.0399833,0,1.23238,0.0814846,-0.271744,-0.264974
50.2,37.7831,37.3319,39.4862,40,2.95373,3.14159,2.3458,2.5,-0.0225399,0,0.964214,0.0304114,-0.288537,-0.257612
50.3,37.5438,37.0819,39.5037,40,2.9528,3.14159,2.56358,2.5,0.0102542,0,0.452723,0.0454056,-0.239652,-0.249606
50.4,37.294,37.0819,39.5244,40,2.95184,3.14159,2.28943,2.5,-0.0157689,0,0.816667,0.0566127,-0.272947,-0.240977
50.5,37.068,36.5819,39.5472,40,2.95098,3.14159,2.63414,2.5,-0.0166642,0,0.124531,0.0709998,-0.269741,-0.231745
50.6,36.8052,36.3319,39.5746,40,2.94977,3.14159,2.54926,2.5,-0.0131561,0,0.267934,0.093328,-0.265858,-0.221934
50.7,36.5609,36.0819,39.6077,40,2.9491,3.14159,2.57723,2.5,-0.0393454,0,0.251924,0.165534,-0.271421,-0.211568
50.8,36.3057,35.8319,39.6318,40,2.94538,3.14159,2.58183,2.5,-0.0430514,0,0.242035,0.227672,-0.246573,-0.200673
50.9,36.0511,35.8319,39.667,40,2.94142,3.14159,2.6281,2.5,-0.0371251,0,0.171824,0.26894,-0.234801,-0.189277
51,35.7749,35.3319,39.7097,40,2.93813,3.14159,2.69476,2.5,-0.0286246,0,0.0537437,0.372416,-0.182056,-0.177407
51.1,35.5162,35.0819,39.751,40,2.93792,3.14159,2.59957,2.5,0.0097923,0,0.142609,0.231349,-0.210547,-0.165094
51.2,35.2683,34.8319,39.7948,40,2.93987,3.14159,2.48813,2.5,0.0482233,0,0.338016,0.0472455,-0.257649,-0.152369
51.3,35.0409,34.5819,39.8287,40,2.9446,3.14159,2.21821,2.5,0.0596559,0,0.905004,0.0138181,-0.273307,-0.139263
51.4,34.8167,34.3319,39.8677,40,2.94949,3.14159,2.5812,2.5,0.0446379,0,0.388868,0.0873809,-0.240364,-0.125808
51.5,34.5588,34.0819,39.9047,40,2.95388,3.14159,2.72489,2.5,0.0594871,0,-0.0591325,0.0841132,-0.222359,-0.112039
51.6,34.2951,33.8319,39.9441,40,2.9606,3.14159,2.58178,2.5,0.0709035,0,0.127302,0.103217,-0.196929,-0.0979905
51.7,34.0536,33.5819,39.9792,40,2.96517,3.14159,2.38849,2.5,0.0728378,0,0.530282,0.127508,-0.176438,-0.0836967
51.8,33.824,33.3319,40.0159,40,2.97241,3.14159,2.58702,2.5,0.125595,0,0.0145697,-0.0507762,-0.168991,-0.0691937
51.9,33.5639,33.0819,40.0541,40,2.98208,3.14159,2.68485,2.5,0.0948022,0,-0.0735531,0.0563094,-0.171931,-0.0545178
52,33.272,32.8319,40.1027,40,2.99201,3.14159,3.11704,2.5,0.0795897,0,-0.800437,0.131074,-0.145671,-0.0397055
52.1,32.9638,32.5819,40.1442,40,3.00272,3.14159,3.14653,2.5,0.116312,0,-1.16122,0.0184699,-0.126134,-0.0247941
52.2,32.6845,32.3319,40.182,40,3.01459,3.14159,2.51191,2.5,0.123567,0,0.0544196,-0.0295138,-0.126168,-0.00982061
52.3,32.4454,32.0819,40.2073,40,3.02496,3.14159,2.105,2.5,0.131731,0,0.861419,-0.0110024,-0.106885,0.00517737
52.4,32.232,31.8319,40.2282,40,3.0339,3.14159,2.23289,2.5,0.129079,0,0.905546,0.0335384,-0.0780367,0.0201624
52.5,32.0004,31.5819,40.2517,40,3.04265,3.14159,2.38737,2.5,0.0995914,0,0.709502,0.143505,-0.0450883,0.0350971
52.6,31.7656,31.3319,40.2675,40,3.05086,3.14159,2.32319,2.5,0.102675,0,0.78932,0.0786426,-0.0542267,0.049944
52.7,31.5263,31.0819,40.2849,40,3.06098,3.14159,2.47999,2.5,0.132853,0,0.547905,0.0839503,-0.00237035,0.0646661
52.8,31.2699,30.8319,40.3215,40,3.07063,3.14159,2.62228,2.5,0.101229,0,0.224427,0.110442,-0.0208811,0.0792266
52.9,31.0031,30.5819,40.3428,40,3.08173,3.14159,2.68392,2.5,0.117741,0,-0.00711034,0.176499,0.0542711,0.093589
53,30.7178,30.3319,40.3596,40,3.09284,3.14159,2.8587,2.5,0.128193,0,-0.401157,0.244233,0.128304,0.107718
53.1,30.4294,30.0819,40.3794,40,3.10571,3.14159,2.90007,2.5,0.147151,0,-0.677348,0.0482892,0.0674211,0.121577
53.2,30.1512,29.8319,40.3969,40,3.12088,3.14159,2.57341,2.5,0.164252,0,-0.0126995,-0.167289,0.0047294,0.135132
53.3,29.8895,29.5819,40.4135,40,3.13449,3.14159,2.54726,2.5,0.104394,0,-0.0276829,-0.0255488,0.00930598,0.14835
53.4,29.6438,29.3319,40.4339,40,3.1424,3.14159,2.52366,2.5,0.0588114,0,-0.00555223,0.0630639,0.00855281,0.161197
53.5,29.3971,29.0819,40.4461,40,3.1489,3.14159,2.3434,2.5,0.0720321,0,0.326416,0.129019,0.0704651,0.173641
53.6,29.1453,28.8319,40.4585,40,3.15877,3.14159,2.57773,2.5,0.132335,0,-0.0759898,-0.103944,0.0830696,0.185651
53.7,28.8929,28.5819,40.472,40,3.16905,3.14159,2.6087,2.5,0.103006,0,-0.0931169,-0.0702389,0.0490714,0.197196
53.8,28.6086,28.3319,40.4837,40,3.1785,3.14159,3.01485,2.5,0.0847223,0,-0.88472,0.00138283,0.0652696,0.208249
53.9,28.3157,28.0819,40.4856,40,3.18585,3.14159,2.95798,2.5,0.0687179,0,-1.03502,0.0399456,0.0814661,0.218782
54,28.0166,27.8319,40.4885,40,3.19227,3.14159,2.98027,2.5,0.045789,0,-1.21119,0.0621983,0.0787777,0.228768
54.1,27.7226,27.5819,40.4947,40,3.19866,3.14159,3.07055,2.5,0.0730183,0,-1.46951,0.00936621,0.0943826,0.238181
54.2,27.4235,27.3319,40.496,40,3.20686,3.14159,2.78462,2.5,0.0788425,0,-1.10196,-0.0228756,0.10719,0.247
54.3,27.162,27.0819,40.4961,40,3.21302,3.14159,2.4735,2.5,0.0352228,0,-0.225535,0.0359442,0.0984822,0.255201
54.4,26.9183,26.8319,40.4974,40,3.21685,3.14159,2.4481,2.5,0.0527829,0,-0.0141771,-0.0486493,0.0962772,0.262764
54.5,26.6682,26.5819,40.4999,40,3.221,3.14159,2.66469,2.5,0.0525482,0,-0.499482,0.090576,0.165582,0.269671
54.6,26.4123,26.3319,40.5078,40,3.22657,3.14159,2.42718,2.5,0.0786895,0,-0.00302065,-0.0298756,0.176686,0.275903
54.7,26.1838,26.0819,40.5071,40,3.23188,3.14159,2.28331,2.5,0.0617379,0,0.198661,0.00640543,0.170563,0.281446
54.8,25.9524,25.8319,40.513,40,3.23774,3.14159,2.46471,2.5,0.079585,0,-0.0183162,-0.0925402,0.145554,0.286286
54.9,25.7237,25.5819,40.518,40,3.24322,3.14159,2.34842,2.5,0.0560662,0,0.129279,-0.0783907,0.111827,0.290409
55,25.4761,25.3319,40.5179,40,3.24751,3.14159,2.69837,2.5,0.0369198,0,-0.437453,-0.0642865,0.11042,0.293807
55.1,25.2142,25.0819,40.5228,40,3.25001,3.14159,2.48652,2.5,0.0206146,0,-0.0830646,-0.0370302,0.124139,0.296471
55.2,24.9955,24.8319,40.5311,40,3.2496,3.14159,2.14459,2.5,-0.00511746,0,0.481831,0.0742742,0.139245,0.298393
55.3,24.7623,24.5819,40.539,40,3.24913,3.14159,2.41,2.5,0.0165076,0,0.136456,0.0154587,0.162492,0.29957
55.4,24.5504,24.3319,40.5487,40,3.25191,3.14159,1.82925,2.5,0.0220114,0,1.18044,0.109995,0.213256,0.299998
55.5,24.3527,24.0819,40.5642,40,3.2524,3.14159,2.11384,2.5,0.00605478,0,1.06055,0.218825,0.257375,0.299676
55.6,24.1373,23.8319,40.568,40,3.25471,3.14159,2.2244,2.5,0.0227483,0,0.89034,0.293988,0.321691,0.298605
55.7,23.9118,23.5819,40.5788,40,3.25721,3.14159,2.24198,2.5,0.0341845,0,0.831359,0.207263,0.297716,0.296788
55.8,23.6857,23.3319,40.5874,40,3.25837,3.14159,2.24175,2.5,0.0181487,0,0.849915,0.324967,0.336111,0.294229
55.9,23.4491,23.0819,40.5843,40,3.26045,3.14159,2.51942,2.5,0.0579104,0,0.382614,0.223232,0.351079,0.290934
56,23.2011,22.8319,40.5878,40,3.26696,3.14159,2.53401,2.5,0.0853574,0,0.220335,0.152351,0.355318,0.286913
56.1,22.9673,22.5819,40.5868,40,3.27451,3.14159,2.37983,2.5,0.0807509,0,0.409737,0.196818,0.38489,0.282174
56.2,22.7339,22.3319,40.578,40,3.28183,3.14159,2.38956,2.5,0.12357,0,0.49167,0.0446021,0.370999,0.27673
56.3,22.5066,22.0819,40.5709,40,3.29358,3.14159,2.28898,2.5,0.15632,0,0.227171,-0.157423,0.364737,0.270594
56.4,22.2645,21.8319,40.5613,40,3.30654,3.14159,2.25937,2.5,0.151644,0,0.367678,-0.0933172,0.395049,0.263782
56.5,22.0234,21.5819,40.5425,40,3.32201,3.14159,2.50949,2.5,0.177249,0,0.401174,-0.373828,0.287608,0.25631
56.6,21.7839,21.3319,40.5245,40,3.3371,3.14159,2.45724,2.5,0.164965,0,0.515377,-0.356403,0.30278,0.248198
56.7,21.514,21.0819,40.4939,40,3.3516,3.14159,3.15055,2.5,0.113607,0,-0.65058,-0.324886,0.289193,0.239466
56.8,21.2261,20.8319,40.4531,40,3.36163,3.14159,3.03555,2.5,0.0643911,0,-0.876653,-0.230797,0.297619,0.230135
56.9,20.935,20.5819,40.4104,40,3.36565,3.14159,2.99432,2.5,0.0376475,0,-0.927644,-0.218757,0.291485,0.220229
57,20.6386,20.3319,40.3649,40,3.36733,3.14159,3.00756,2.5,0.013254,0,-1.05189,-0.24251,0.241102,0.209772
57.1,20.3393,20.0819,40.3198,40,3.36723,3.14159,2.99299,2.5,0.00210908,0,-1.14966,-0.181518,0.271195,0.198791
57.2,20.0246,19.8319,40.274,40,3.36661,3.14159,3.14198,2.5,-0.0312768,0,-1.51578,-0.156849,0.25972,0.187313
57.3,19.7254,19.5819,40.2235,40,3.36318,3.14159,2.81865,2.5,-0.025742,0,-1.14441,-0.243164,0.235214,0.175367
57.4,19.4536,19.3319,40.1845,40,3.3605,3.14159,2.90494,2.5,-0.0266243,0,-1.22157,-0.253868,0.213937,0.162983
57.5,19.1754,19.0819,40.1444,40,3.35737,3.14159,2.90905,2.5,-0.0334536,0,-1.31271,-0.249335,0.215416,0.150191
57.6,18.902,18.8319,40.102,40,3.35352,3.14159,2.75985,2.5,-0.0471845,0,-1.09298,-0.171347,0.240675,0.137024
57.7,18.6477,18.5819,40.0663,40,3.35111,3.14159,2.60283,2.5,-0.0152348,0,-0.758887,-0.271289,0.228397,0.123514
57.8,18.4029,18.3319,40.0292,40,3.34904,3.14159,2.33456,2.5,-0.0623592,0,-0.207043,-0.284357,0.1651,0.109696
57.9,18.17,18.0819,39.9892,40,3.34386,3.14159,2.66054,2.5,-0.0660418,0,-0.593006,-0.213982,0.201232,0.0956032
58,17.9088,17.8319,39.9323,40,3.33742,3.14159,2.64315,2.5,-0.0873135,0,-0.683238,-0.21128,0.176694,0.0812717
58.1,17.6444,17.5819,39.8852,40,3.32717,3.14159,2.61834,2.5,-0.134847,0,-0.71036,-0.126566,0.140992,0.0667371
58.2,17.3983,17.3319,39.8525,40,3.3161,3.14159,2.42611,2.5,-0.0986396,0,-0.365575,-0.182839,0.150242,0.0520356
58.3,17.1468,17.0819,39.8171,40,3.30828,3.14159,2.61415,2.5,-0.0879438,0,-0.605761,-0.292209,0.102966,0.0372041
58.4,16.8875,16.8319,39.7717,40,3.30016,3.14159,2.53421,2.5,-0.108338,0,-0.574413,-0.331911,0.0481903,0.0222796
58.5,16.6409,16.5819,39.7376,40,3.29137,3.14159,2.57251,2.5,-0.0929552,0,-0.663931,-0.268178,0.0957651,0.00729944
58.6,16.3931,16.3319,39.7007,40,3.28419,3.14159,2.46274,2.5,-0.0859493,0,-0.507908,-0.310859,0.073817,-0.00769899
58.7,16.1559,16.0819,39.6593,40,3.27598,3.14159,2.32157,2.5,-0.0974669,0,-0.187249,-0.269192,0.0736074,-0.0226782
58.8,15.9103,15.8319,39.6254,40,3.26692,3.14159,2.61564,2.5,-0.127646,0,-0.570439,-0.311371,-0.00208341,-0.0376007
