t,x,x_ref,y,y_ref,phi,phi_ref,v_r,v_ref,delta_f,delta_ref,a,w_delta,noisy_x_meas,noisy_y_meas,x_filtered,y_filtered
45.545,49.172,49.0819,40.7069,40,3.19493,3.14159,3.00346,2.5,0.110345,0,-0.181519,-0.111853,49.401,40.8863,49.3045,40.5524
45.55,49.1584,49.0819,40.7064,40,3.19547,3.14159,3.02317,2.5,0.105223,0,-0.181519,-0.111853,49.401,40.8863,49.3045,40.5524
45.555,49.1417,49.0819,40.7055,40,3.19598,3.14159,2.90138,2.5,0.102747,0,-0.181519,-0.111853,49.401,40.8863,49.3045,40.5524
45.56,49.1265,49.0819,40.7057,40,3.19654,3.14159,2.93628,2.5,0.0992318,0,-0.181519,-0.111853,49.401,40.8863,49.3045,40.5524
45.565,49.1125,49.0819,40.7043,40,3.19709,3.14159,2.98088,2.5,0.10199,0,-0.181519,-0.111853,49.401,40.8863,49.3045,40.5524
45.57,49.0967,49.0819,40.7022,40,3.19763,3.14159,3.00597,2.5,0.107475,0,-0.181519,-0.111853,49.401,40.8863,49.3045,40.5524
45.575,49.0807,49.0819,40.702,40,3.19805,3.14159,2.96589,2.5,0.106436,0,-0.181519,-0.111853,49.401,40.8863,49.3045,40.5524
45.58,49.0655,49.0819,40.7028,40,3.19834,3.14159,2.94637,2.5,0.103432,0,-0.181519,-0.111853,49.401,40.8863,49.3045,40.5524
45.585,49.0498,49.0819,40.7034,40,3.19896,3.14159,2.95817,2.5,0.102433,0,-0.181519,-0.111853,49.401,40.8863,49.3045,40.5524
45.59,49.0355,49.0819,40.7035,40,3.19938,3.14159,2.93292,2.5,0.104552,0,-0.181519,-0.111853,49.401,40.8863,49.3045,40.5524
45.595,49.0214,49.0819,40.7014,40,3.19977,3.14159,3.03345,2.5,0.103585,0,-0.181519,-0.111853,49.401,40.8863,49.3045,40.5524
45.6,49.0066,48.8319,40.701,40,3.20037,3.14159,3.00231,2.5,0.107401,0,-1.06909,-0.169903,49.0449,40.62,49.0403,40.5456
45.605,48.9909,48.8319,40.7,40,3.20092,3.14159,2.96169,2.5,0.107925,0,-1.06909,-0.169903,49.0449,40.62,49.0403,40.5456
45.61,48.9759,48.8319,40.6985,40,3.20143,3.14159,2.90601,2.5,0.112921,0,-1.06909,-0.169903,49.0449,40.62,49.0403,40.5456
45.615,48.9612,48.8319,40.6963,40,3.20189,3.14159,2.89514,2.5,0.107583,0,-1.06909,-0.169903,49.0449,40.62,49.0403,40.5456
45.62,48.9455,48.8319,40.6956,40,3.20231,3.14159,2.89303,2.5,0.109987,0,-1.06909,-0.169903,49.0449,40.62,49.0403,40.5456
45.625,48.9309,48.8319,40.695,40,3.20312,3.14159,2.82525,2.5,0.103362,0,-1.06909,-0.169903,49.0449,40.62,49.0403,40.5456
45.63,48.9178,48.8319,40.6938,40,3.2036,3.14159,2.82614,2.5,0.104576,0,-1.06909,-0.169903,49.0449,40.62,49.0403,40.5456
45.635,48.9045,48.8319,40.6911,40,3.20414,3.14159,2.92028,2.5,0.10207,0,-1.06909,-0.169903,49.0449,40.62,49.0403,40.5456
45.64,48.8888,48.8319,40.6903,40,3.2047,3.14159,2.91138,2.5,0.106133,0,-1.06909,-0.169903,49.0449,40.62,49.0403,40.5456
45.645,48.8748,48.8319,40.6911,40,3.20536,3.14159,2.9348,2.5,0.114783,0,-1.06909,-0.169903,49.0449,40.62,49.0403,40.5456
45.65,48.8605,48.8319,40.6896,40,3.20601,3.14159,2.92509,2.5,0.116263,0,-1.06909,-0.169903,49.0449,40.62,49.0403,40.5456
45.655,48.8455,48.8319,40.6888,40,3.20649,3.14159,2.84161,2.5,0.117117,0,-1.06909,-0.169903,49.0449,40.62,49.0403,40.5456
45.66,48.8316,48.8319,40.6871,40,3.20705,3.14159,2.89847,2.5,0.125871,0,-1.06909,-0.169903,49.0449,40.62,49.0403,40.5456
45.665,48.8172,48.8319,40.6858,40,3.20759,3.14159,2.80039,2.5,0.123036,0,-1.06909,-0.169903,49.0449,40.62,49.0403,40.5456
45.67,48.8036,48.8319,40.6845,40,3.20837,3.14159,2.76679,2.5,0.133654,0,-1.06909,-0.169903,49.0449,40.62,49.0403,40.5456
45.675,48.7901,48.8319,40.6848,40,3.20891,3.14159,2.74416,2.5,0.125639,0,-1.06909,-0.169903,49.0449,40.62,49.0403,40.5456
45.68,48.7764,48.8319,40.6856,40,3.20973,3.14159,2.69657,2.5,0.130448,0,-1.06909,-0.169903,49.0449,40.62,49.0403,40.5456
45.685,48.7625,48.8319,40.6853,40,3.2104,3.14159,2.66032,2.5,0.135754,0,-1.06909,-0.169903,49.0449,40.62,49.0403,40.5456
45.69,48.7485,48.8319,40.6861,40,3.21093,3.14159,2.70913,2.5,0.134686,0,-1.06909,-0.169903,49.0449,40.62,49.0403,40.5456
45.695,48.7349,48.8319,40.6849,40,3.21164,3.14159,2.6806,2.5,0.125903,0,-1.06909,-0.169903,49.0449,40.62,49.0403,40.5456
45.7,48.7228,48.5819,40.6842,40,3.21234,3.14159,2.6356,2.5,0.123931,0,-0.773292,-0.274846,48.7905,40.4749,48.7431,40.5225
45.705,48.7095,48.5819,40.6847,40,3.21302,3.14159,2.66107,2.5,0.128947,0,-0.773292,-0.274846,48.7905,40.4749,48.7431,40.5225
45.71,48.6983,48.5819,40.683,40,3.21365,3.14159,2.70231,2.5,0.124135,0,-0.773292,-0.274846,48.7905,40.4749,48.7431,40.5225
45.715,48.6852,48.5819,40.6817,40,3.21416,3.14159,2.71597,2.5,0.123936,0,-0.773292,-0.274846,48.7905,40.4749,48.7431,40.5225
45.72,48.6716,48.5819,40.6811,40,3.21485,3.14159,2.64567,2.5,0.126422,0,-0.773292,-0.274846,48.7905,40.4749,48.7431,40.5225
45.725,48.658,48.5819,40.6811,40,3.21538,3.14159,2.69496,2.5,0.127048,0,-0.773292,-0.274846,48.7905,40.4749,48.7431,40.5225
45.73,48.644,48.5819,40.6804,40,3.21579,3.14159,2.64053,2.5,0.12614,0,-0.773292,-0.274846,48.7905,40.4749,48.7431,40.5225
45.735,48.6294,48.5819,40.6787,40,3.21626,3.14159,2.62143,2.5,0.133714,0,-0.773292,-0.274846,48.7905,40.4749,48.7431,40.5225
45.74,48.6158,48.5819,40.6774,40,3.21689,3.14159,2.63404,2.5,0.133899,0,-0.773292,-0.274846,48.7905,40.4749,48.7431,40.5225
45.745,48.6022,48.5819,40.6769,40,3.21742,3.14159,2.65122,2.5,0.128781,0,-0.773292,-0.274846,48.7905,40.4749,48.7431,40.5225
45.75,48.5893,48.5819,40.6773,40,3.21806,3.14159,2.58879,2.5,0.126714,0,-0.773292,-0.274846,48.7905,40.4749,48.7431,40.5225
45.755,48.5778,48.5819,40.6752,40,3.21876,3.14159,2.58254,2.5,0.127177,0,-0.773292,-0.274846,48.7905,40.4749,48.7431,40.5225
45.76,48.5651,48.5819,40.6731,40,3.2195,3.14159,2.56155,2.5,0.123528,0,-0.773292,-0.274846,48.7905,40.4749,48.7431,40.5225
45.765,48.5514,48.5819,40.6731,40,3.22025,3.14159,2.62094,2.5,0.121881,0,-0.773292,-0.274846,48.7905,40.4749,48.7431,40.5225
45.77,48.5387,48.5819,40.6732,40,3.22076,3.14159,2.62833,2.5,0.119088,0,-0.773292,-0.274846,48.7905,40.4749,48.7431,40.5225
45.775,48.5256,48.5819,40.6711,40,3.22134,3.14159,2.60301,2.5,0.124156,0,-0.773292,-0.274846,48.7905,40.4749,48.7431,40.5225
45.78,48.5132,48.5819,40.671,40,3.22188,3.14159,2.66449,2.5,0.120952,0,-0.773292,-0.274846,48.7905,40.4749,48.7431,40.5225
45.785,48.4994,48.5819,40.6699,40,3.22236,3.14159,2.58571,2.5,0.124282,0,-0.773292,-0.274846,48.7905,40.4749,48.7431,40.5225
45.79,48.4874,48.5819,40.6684,40,3.22297,3.14159,2.59231,2.5,0.12478,0,-0.773292,-0.274846,48.7905,40.4749,48.7431,40.5225
45.795,48.4732,48.5819,40.6676,40,3.22365,3.14159,2.5575,2.5,0.129217,0,-0.773292,-0.274846,48.7905,40.4749,48.7431,40.5225
45.8,48.4596,48.3319,40.6656,40,3.22419,3.14159,2.56239,2.5,0.127004,0,-0.500029,-0.309887,48.4293,40.665,48.4757,40.5175
45.805,48.4481,48.3319,40.6656,40,3.22461,3.14159,2.59755,2.5,0.124294,0,-0.500029,-0.309887,48.4293,40.665,48.4757,40.5175
45.81,48.4362,48.3319,40.6648,40,3.22527,3.14159,2.58448,2.5,0.113768,0,-0.500029,-0.309887,48.4293,40.665,48.4757,40.5175
45.815,48.4219,48.3319,40.6648,40,3.22587,3.14159,2.67336,2.5,0.118819,0,-0.500029,-0.309887,48.4293,40.665,48.4757,40.5175
45.82,48.4082,48.3319,40.6614,40,3.22638,3.14159,2.67292,2.5,0.114882,0,-0.500029,-0.309887,48.4293,40.665,48.4757,40.5175
45.825,48.3953,48.3319,40.6598,40,3.22702,3.14159,2.57651,2.5,0.108407,0,-0.500029,-0.309887,48.4293,40.665,48.4757,40.5175
45.83,48.3829,48.3319,40.6591,40,3.22752,3.14159,2.59623,2.5,0.110103,0,-0.500029,-0.309887,48.4293,40.665,48.4757,40.5175
45.835,48.3707,48.3319,40.6589,40,3.22814,3.14159,2.64116,2.5,0.108041,0,-0.500029,-0.309887,48.4293,40.665,48.4757,40.5175
45.84,48.3594,48.3319,40.6573,40,3.22879,3.14159,2.65073,2.5,0.114838,0,-0.500029,-0.309887,48.4293,40.665,48.4757,40.5175
45.845,48.3453,48.3319,40.6559,40,3.22919,3.14159,2.65242,2.5,0.114534,0,-0.500029,-0.309887,48.4293,40.665,48.4757,40.5175
45.85,48.3318,48.3319,40.6547,40,3.22975,3.14159,2.72259,2.5,0.118082,0,-0.500029,-0.309887,48.4293,40.665,48.4757,40.5175
45.855,48.3181,48.3319,40.6525,40,3.23035,3.14159,2.79206,2.5,0.115842,0,-0.500029,-0.309887,48.4293,40.665,48.4757,40.5175
45.86,48.3051,48.3319,40.6517,40,3.23103,3.14159,2.82314,2.5,0.110653,0,-0.500029,-0.309887,48.4293,40.665,48.4757,40.5175
45.865,48.2905,48.3319,40.6509,40,3.23171,3.14159,2.77722,2.5,0.110016,0,-0.500029,-0.309887,48.4293,40.665,48.4757,40.5175
45.87,48.2762,48.3319,40.6488,40,3.23236,3.14159,2.75873,2.5,0.110709,0,-0.500029,-0.309887,48.4293,40.665,48.4757,40.5175
45.875,48.2607,48.3319,40.6488,40,3.23279,3.14159,2.75934,2.5,0.108803,0,-0.500029,-0.309887,48.4293,40.665,48.4757,40.5175
45.88,48.2459,48.3319,40.6483,40,3.23343,3.14159,2.70359,2.5,0.108661,0,-0.500029,-0.309887,48.4293,40.665,48.4757,40.5175
45.885,48.2329,48.3319,40.647,40,3.23377,3.14159,2.7235,2.5,0.112903,0,-0.500029,-0.309887,48.4293,40.665,48.4757,40.5175
45.89,48.2188,48.3319,40.6474,40,3.23411,3.14159,2.63024,2.5,0.114366,0,-0.500029,-0.309887,48.4293,40.665,48.4757,40.5175
45.895,48.2068,48.3319,40.6463,40,3.23477,3.14159,2.64681,2.5,0.114983,0,-0.500029,-0.309887,48.4293,40.665,48.4757,40.5175
45.9,48.1937,48.3319,40.6447,40,3.23533,3.14159,2.7112,2.5,0.119734,0,-0.563713,-0.326546,48.2419,40.7097,48.2257,40.5151
45.905,48.1804,48.0819,40.644,40,3.23583,3.14159,2.64445,2.5,0.117212,0,-0.563713,-0.326546,48.2419,40.7097,48.2257,40.5151
45.91,48.1663,48.0819,40.6416,40,3.23636,3.14159,2.59417,2.5,0.113859,0,-0.563713,-0.326546,48.2419,40.7097,48.2257,40.5151
45.915,48.1549,48.0819,40.6406,40,3.23677,3.14159,2.53026,2.5,0.115774,0,-0.563713,-0.326546,48.2419,40.7097,48.2257,40.5151
45.92,48.1424,48.0819,40.6397,40,3.23716,3.14159,2.42159,2.5,0.116933,0,-0.563713,-0.326546,48.2419,40.7097,48.2257,40.5151
45.925,48.1302,48.0819,40.6388,40,3.23767,3.14159,2.38347,2.5,0.126113,0,-0.563713,-0.326546,48.2419,40.7097,48.2257,40.5151
45.93,48.1176,48.0819,40.638,40,3.23828,3.14159,2.44127,2.5,0.119071,0,-0.563713,-0.326546,48.2419,40.7097,48.2257,40.5151
45.935,48.1062,48.0819,40.6362,40,3.2388,3.14159,2.39217,2.5,0.106617,0,-0.563713,-0.326546,48.2419,40.7097,48.2257,40.5151
45.94,48.0951,48.0819,40.6328,40,3.23929,3.14159,2.33953,2.5,0.103004,0,-0.563713,-0.326546,48.2419,40.7097,48.2257,40.5151
45.945,48.083,48.0819,40.6317,40,3.23963,3.14159,2.39834,2.5,0.098825,0,-0.563713,-0.326546,48.2419,40.7097,48.2257,40.5151
45.95,48.0723,48.0819,40.6307,40,3.23994,3.14159,2.30155,2.5,0.103471,0,-0.563713,-0.326546,48.2419,40.7097,48.2257,40.5151
45.955,48.0606,48.0819,40.6304,40,3.24039,3.14159,2.33956,2.5,0.0988005,0,-0.563713,-0.326546,48.2419,40.7097,48.2257,40.5151
45.96,48.0491,48.0819,40.6291,40,3.24074,3.14159,2.39609,2.5,0.0907693,0,-0.563713,-0.326546,48.2419,40.7097,48.2257,40.5151
45.965,48.0352,48.0819,40.628,40,3.24093,3.14159,2.34382,2.5,0.0931895,0,-0.563713,-0.326546,48.2419,40.7097,48.2257,40.5151
45.97,48.0245,48.0819,40.6271,40,3.2414,3.14159,2.35031,2.5,0.0916619,0,-0.563713,-0.326546,48.2419,40.7097,48.2257,40.5151
45.975,48.0146,48.0819,40.6252,40,3.24203,3.14159,2.36955,2.5,0.0879803,0,-0.563713,-0.326546,48.2419,40.7097,48.2257,40.5151
45.98,48.0021,48.0819,40.625,40,3.24247,3.14159,2.41024,2.5,0.0898506,0,-0.563713,-0.326546,48.2419,40.7097,48.2257,40.5151
45.985,47.9923,48.0819,40.6246,40,3.24278,3.14159,2.44324,2.5,0.0850508,0,-0.563713,-0.326546,48.2419,40.7097,48.2257,40.5151
45.99,47.9797,48.0819,40.6227,40,3.24304,3.14159,2.44513,2.5,0.0808794,0,-0.563713,-0.326546,48.2419,40.7097,48.2257,40.5151
45.995,47.9678,48.0819,40.6219,40,3.24351,3.14159,2.41998,2.5,0.0903822,0,-0.563713,-0.326546,48.2419,40.7097,48.2257,40.5151
46,47.9552,47.8319,40.6214,40,3.24386,3.14159,2.35118,2.5,0.0921066,0,-0.205248,-0.289771,48.0398,40.6502,47.972,40.504
46.005,47.9428,47.8319,40.6217,40,3.24433,3.14159,2.33294,2.5,0.0908995,0,-0.205248,-0.289771,48.0398,40.6502,47.972,40.504
46.01,47.9329,47.8319,40.6197,40,3.24479,3.14159,2.35199,2.5,0.0882555,0,-0.205248,-0.289771,48.0398,40.6502,47.972,40.504
46.015,47.9226,47.8319,40.6176,40,3.24522,3.14159,2.42258,2.5,0.0797065,0,-0.205248,-0.289771,48.0398,40.6502,47.972,40.504
46.02,47.9101,47.8319,40.6155,40,3.24557,3.14159,2.36055,2.5,0.0841447,0,-0.205248,-0.289771,48.0398,40.6502,47.972,40.504
46.025,47.8984,47.8319,40.6151,40,3.24601,3.14159,2.34552,2.5,0.0814688,0,-0.205248,-0.289771,48.0398,40.6502,47.972,40.504
46.03,47.8852,47.8319,40.6135,40,3.24632,3.14159,2.32796,2.5,0.0840764,0,-0.205248,-0.289771,48.0398,40.6502,47.972,40.504
46.035,47.8751,47.8319,40.6115,40,3.24662,3.14159,2.3048,2.5,0.0821452,0,-0.205248,-0.289771,48.0398,40.6502,47.972,40.504
46.04,47.8631,47.8319,40.6112,40,3.24702,3.14159,2.28915,2.5,0.0821144,0,-0.205248,-0.289771,48.0398,40.6502,47.972,40.504
46.045,47.8513,47.8319,40.6079,40,3.24723,3.14159,2.29835,2.5,0.0953432,0,-0.205248,-0.289771,48.0398,40.6502,47.972,40.504
46.05,47.8415,47.8319,40.606,40,3.24771,3.14159,2.33772,2.5,0.096821,0,-0.205248,-0.289771,48.0398,40.6502,47.972,40.504
46.055,47.8302,47.8319,40.6039,40,3.24807,3.14159,2.38593,2.5,0.0935183,0,-0.205248,-0.289771,48.0398,40.6502,47.972,40.504
46.06,47.8188,47.8319,40.6029,40,3.24857,3.14159,2.36073,2.5,0.0873292,0,-0.205248,-0.289771,48.0398,40.6502,47.972,40.504
46.065,47.8056,47.8319,40.6022,40,3.24901,3.14159,2.35243,2.5,0.085029,0,-0.205248,-0.289771,48.0398,40.6502,47.972,40.504
46.07,47.7931,47.8319,40.6009,40,3.24947,3.14159,2.46774,2.5,0.0793874,0,-0.205248,-0.289771,48.0398,40.6502,47.972,40.504
46.075,47.7817,47.8319,40.5976,40,3.25004,3.14159,2.33873,2.5,0.089181,0,-0.205248,-0.289771,48.0398,40.6502,47.972,40.504
46.08,47.77,47.8319,40.5945,40,3.25048,3.14159,2.29446,2.5,0.0921279,0,-0.205248,-0.289771,48.0398,40.6502,47.972,40.504
46.085,47.7587,47.8319,40.5947,40,3.25099,3.14159,2.36246,2.5,0.0928868,0,-0.205248,-0.289771,48.0398,40.6502,47.972,40.504
46.09,47.7483,47.8319,40.5921,40,3.25131,3.14159,2.42566,2.5,0.094459,0,-0.205248,-0.289771,48.0398,40.6502,47.972,40.504
46.095,47.7359,47.8319,40.5899,40,3.25174,3.14159,2.43856,2.5,0.0961095,0,-0.205248,-0.289771,48.0398,40.6502,47.972,40.504
46.1,47.7236,47.5819,40.5887,40,3.25235,3.14159,2.32206,2.5,0.0867805,0,-0.0911007,-0.352695,47.8743,40.5714,47.7462,40.4869
46.105,47.7111,47.5819,40.5849,40,3.25262,3.14159,2.30988,2.5,0.0900268,0,-0.0911007,-0.352695,47.8743,40.5714,47.7462,40.4869
46.11,47.7001,47.5819,40.5825,40,3.25281,3.14159,2.39469,2.5,0.0889041,0,-0.0911007,-0.352695,47.8743,40.5714,47.7462,40.4869
46.115,47.6887,47.5819,40.5806,40,3.25314,3.14159,2.43901,2.5,0.0916611,0,-0.0911007,-0.352695,47.8743,40.5714,47.7462,40.4869
46.12,47.676,47.5819,40.5796,40,3.25368,3.14159,2.38035,2.5,0.0828411,0,-0.0911007,-0.352695,47.8743,40.5714,47.7462,40.4869
46.125,47.6632,47.5819,40.5768,40,3.25402,3.14159,2.45805,2.5,0.0779034,0,-0.0911007,-0.352695,47.8743,40.5714,47.7462,40.4869
46.13,47.6514,47.5819,40.5753,40,3.25421,3.14159,2.53499,2.5,0.0723739,0,-0.0911007,-0.352695,47.8743,40.5714,47.7462,40.4869
46.135,47.6379,47.5819,40.5751,40,3.25441,3.14159,2.50738,2.5,0.0681235,0,-0.0911007,-0.352695,47.8743,40.5714,47.7462,40.4869
46.14,47.6279,47.5819,40.5752,40,3.25465,3.14159,2.57054,2.5,0.0708256,0,-0.0911007,-0.352695,47.8743,40.5714,47.7462,40.4869
46.145,47.6166,47.5819,40.5738,40,3.25475,3.14159,2.57269,2.5,0.0677318,0,-0.0911007,-0.352695,47.8743,40.5714,47.7462,40.4869
46.15,47.6043,47.5819,40.5715,40,3.255,3.14159,2.52088,2.5,0.0624192,0,-0.0911007,-0.352695,47.8743,40.5714,47.7462,40.4869
46.155,47.5924,47.5819,40.5698,40,3.25524,3.14159,2.54363,2.5,0.0653741,0,-0.0911007,-0.352695,47.8743,40.5714,47.7462,40.4869
46.16,47.5797,47.5819,40.5674,40,3.2554,3.14159,2.57635,2.5,0.0542863,0,-0.0911007,-0.352695,47.8743,40.5714,47.7462,40.4869
46.165,47.5675,47.5819,40.5659,40,3.2555,3.14159,2.54176,2.5,0.0554309,0,-0.0911007,-0.352695,47.8743,40.5714,47.7462,40.4869
46.17,47.5547,47.5819,40.5633,40,3.25588,3.14159,2.5239,2.5,0.0553066,0,-0.0911007,-0.352695,47.8743,40.5714,47.7462,40.4869
46.175,47.5409,47.5819,40.5625,40,3.25614,3.14159,2.50876,2.5,0.0631725,0,-0.0911007,-0.352695,47.8743,40.5714,47.7462,40.4869
46.18,47.5284,47.5819,40.5611,40,3.25656,3.14159,2.5008,2.5,0.0659682,0,-0.0911007,-0.352695,47.8743,40.5714,47.7462,40.4869
46.185,47.5164,47.5819,40.5594,40,3.2568,3.14159,2.3768,2.5,0.0656053,0,-0.0911007,-0.352695,47.8743,40.5714,47.7462,40.4869
46.19,47.5054,47.5819,40.558,40,3.25712,3.14159,2.51126,2.5,0.0546426,0,-0.0911007,-0.352695,47.8743,40.5714,47.7462,40.4869
46.195,47.4921,47.5819,40.556,40,3.2574,3.14159,2.47287,2.5,0.0526264,0,-0.0911007,-0.352695,47.8743,40.5714,47.7462,40.4869
46.2,47.4786,47.3319,40.5555,40,3.25756,3.14159,2.47501,2.5,0.053299,0,-0.0974221,-0.254268,47.543,40.5276,47.5082,40.4648
46.205,47.4662,47.3319,40.5539,40,3.25767,3.14159,2.50641,2.5,0.0517695,0,-0.0974221,-0.254268,47.543,40.5276,47.5082,40.4648
46.21,47.4542,47.3319,40.5519,40,3.25787,3.14159,2.57468,2.5,0.0427416,0,-0.0974221,-0.254268,47.543,40.5276,47.5082,40.4648
46.215,47.4421,47.3319,40.5503,40,3.25803,3.14159,2.53758,2.5,0.035388,0,-0.0974221,-0.254268,47.543,40.5276,47.5082,40.4648
46.22,47.4308,47.3319,40.5473,40,3.25812,3.14159,2.58766,2.5,0.0383345,0,-0.0974221,-0.254268,47.543,40.5276,47.5082,40.4648
46.225,47.4189,47.3319,40.5449,40,3.25845,3.14159,2.58191,2.5,0.0357774,0,-0.0974221,-0.254268,47.543,40.5276,47.5082,40.4648
46.23,47.406,47.3319,40.544,40,3.25885,3.14159,2.60599,2.5,0.0328271,0,-0.0974221,-0.254268,47.543,40.5276,47.5082,40.4648
46.235,47.3926,47.3319,40.5431,40,3.25917,3.14159,2.66075,2.5,0.0374561,0,-0.0974221,-0.254268,47.543,40.5276,47.5082,40.4648
46.24,47.3807,47.3319,40.5402,40,3.25952,3.14159,2.69447,2.5,0.0344321,0,-0.0974221,-0.254268,47.543,40.5276,47.5082,40.4648
46.245,47.3685,47.3319,40.5378,40,3.25966,3.14159,2.7014,2.5,0.0398798,0,-0.0974221,-0.254268,47.543,40.5276,47.5082,40.4648
46.25,47.3543,47.3319,40.5358,40,3.25979,3.14159,2.67423,2.5,0.032009,0,-0.0974221,-0.254268,47.543,40.5276,47.5082,40.4648
46.255,47.3413,47.3319,40.5356,40,3.26009,3.14159,2.65253,2.5,0.0292872,0,-0.0974221,-0.254268,47.543,40.5276,47.5082,40.4648
46.26,47.3297,47.3319,40.5333,40,3.26017,3.14159,2.54748,2.5,0.031297,0,-0.0974221,-0.254268,47.543,40.5276,47.5082,40.4648
46.265,47.3164,47.3319,40.5342,40,3.26019,3.14159,2.49822,2.5,0.0255067,0,-0.0974221,-0.254268,47.543,40.5276,47.5082,40.4648
46.27,47.3036,47.3319,40.5318,40,3.26032,3.14159,2.52989,2.5,0.0186203,0,-0.0974221,-0.254268,47.543,40.5276,47.5082,40.4648
46.275,47.2926,47.3319,40.5297,40,3.26041,3.14159,2.49618,2.5,0.0109289,0,-0.0974221,-0.254268,47.543,40.5276,47.5082,40.4648
46.28,47.2797,47.3319,40.5282,40,3.26047,3.14159,2.4809,2.5,0.00414674,0,-0.0974221,-0.254268,47.543,40.5276,47.5082,40.4648
46.285,47.2684,47.3319,40.528,40,3.26039,3.14159,2.59637,2.5,-0.00201271,0,-0.0974221,-0.254268,47.543,40.5276,47.5082,40.4648
46.29,47.2557,47.3319,40.5277,40,3.2604,3.14159,2.5455,2.5,0.00735411,0,-0.0974221,-0.254268,47.543,40.5276,47.5082,40.4648
46.295,47.2431,47.3319,40.5257,40,3.26034,3.14159,2.49032,2.5,0.00847083,0,-0.0974221,-0.254268,47.543,40.5276,47.5082,40.4648
46.3,47.2306,47.0819,40.5256,40,3.26045,3.14159,2.57665,2.5,0.0116784,0,-0.129353,-0.169484,47.2196,40.5582,47.259,40.4469
46.305,47.2178,47.0819,40.524,40,3.2605,3.14159,2.62546,2.5,0.00370707,0,-0.129353,-0.169484,47.2196,40.5582,47.259,40.4469
46.31,47.2045,47.0819,40.5215,40,3.2606,3.14159,2.68282,2.5,0.0118758,0,-0.129353,-0.169484,47.2196,40.5582,47.259,40.4469
46.315,47.1913,47.0819,40.5195,40,3.26076,3.14159,2.66659,2.5,0.0108411,0,-0.129353,-0.169484,47.2196,40.5582,47.259,40.4469
46.32,47.1779,47.0819,40.516,40,3.26102,3.14159,2.69612,2.5,0.00774534,0,-0.129353,-0.169484,47.2196,40.5582,47.259,40.4469
46.325,47.1648,47.0819,40.5137,40,3.26132,3.14159,2.71525,2.5,0.0080308,0,-0.129353,-0.169484,47.2196,40.5582,47.259,40.4469
46.33,47.1493,47.0819,40.5131,40,3.26128,3.14159,2.60525,2.5,0.0181169,0,-0.129353,-0.169484,47.2196,40.5582,47.259,40.4469
46.335,47.1347,47.0819,40.5108,40,3.26142,3.14159,2.56522,2.5,0.0110626,0,-0.129353,-0.169484,47.2196,40.5582,47.259,40.4469
46.34,47.1246,47.0819,40.5082,40,3.26144,3.14159,2.6601,2.5,0.00759436,0,-0.129353,-0.169484,47.2196,40.5582,47.259,40.4469
46.345,47.1113,47.0819,40.5067,40,3.26144,3.14159,2.76769,2.5,0.0159457,0,-0.129353,-0.169484,47.2196,40.5582,47.259,40.4469
46.35,47.0984,47.0819,40.5057,40,3.26164,3.14159,2.71265,2.5,0.0159346,0,-0.129353,-0.169484,47.2196,40.5582,47.259,40.4469
46.355,47.0847,47.0819,40.5043,40,3.26165,3.14159,2.74541,2.5,0.00467364,0,-0.129353,-0.169484,47.2196,40.5582,47.259,40.4469
46.36,47.0719,47.0819,40.5011,40,3.26159,3.14159,2.74982,2.5,0.0101673,0,-0.129353,-0.169484,47.2196,40.5582,47.259,40.4469
46.365,47.059,47.0819,40.5001,40,3.26158,3.14159,2.75174,2.5,0.00334445,0,-0.129353,-0.169484,47.2196,40.5582,47.259,40.4469
46.37,47.0451,47.0819,40.4978,40,3.2615,3.14159,2.75815,2.5,0.0052675,0,-0.129353,-0.169484,47.2196,40.5582,47.259,40.4469
46.375,47.0323,47.0819,40.496,40,3.2615,3.14159,2.75191,2.5,0.0106347,0,-0.129353,-0.169484,47.2196,40.5582,47.259,40.4469
46.38,47.0192,47.0819,40.4928,40,3.26156,3.14159,2.67927,2.5,0.0108873,0,-0.129353,-0.169484,47.2196,40.5582,47.259,40.4469
46.385,47.0057,47.0819,40.4896,40,3.26167,3.14159,2.72874,2.5,0.00142619,0,-0.129353,-0.169484,47.2196,40.5582,47.259,40.4469
46.39,46.9919,47.0819,40.4884,40,3.26167,3.14159,2.74491,2.5,-0.00408314,0,-0.129353,-0.169484,47.2196,40.5582,47.259,40.4469
46.395,46.9763,47.0819,40.4852,40,3.26162,3.14159,2.69383,2.5,-0.00604002,0,-0.129353,-0.169484,47.2196,40.5582,47.259,40.4469
46.4,46.9639,47.0819,40.4824,40,3.26162,3.14159,2.64053,2.5,-0.0055577,0,-0.482749,-0.165982,47.0432,40.2152,47.0149,40.3989
46.405,46.9513,46.8319,40.4792,40,3.26169,3.14159,2.67123,2.5,-0.0102203,0,-0.482749,-0.165982,47.0432,40.2152,47.0149,40.3989
46.41,46.9376,46.8319,40.4774,40,3.26169,3.14159,2.71434,2.5,-0.011741,0,-0.482749,-0.165982,47.0432,40.2152,47.0149,40.3989
46.415,46.9235,46.8319,40.4751,40,3.26156,3.14159,2.80789,2.5,-0.0198522,0,-0.482749,-0.165982,47.0432,40.2152,47.0149,40.3989
46.42,46.9094,46.8319,40.4723,40,3.26145,3.14159,2.79058,2.5,-0.0229097,0,-0.482749,-0.165982,47.0432,40.2152,47.0149,40.3989
