t,x,x_ref,y,y_ref,phi,phi_ref,v_r,v_ref,delta_f,delta_ref,a,w_delta,est_dist_y,real_dist_y
39,63.4601,63.8737,34.0894,34.4056,2.33599,2.375,3.28811,2.5,0.169597,0,-2.57288,-0.20091,-0.17756,-0.102744
39.1,63.2396,63.6926,34.2988,34.5779,2.35399,2.3875,2.84236,2.5,0.169241,0,-1.94199,-0.197811,-0.13403,-0.0885288
39.2,63.0469,63.5093,34.4824,34.7479,2.36857,2.4,2.75606,2.5,0.135934,0,-1.68512,-0.0892315,-0.107312,-0.0740921
39.3,62.8607,63.3239,34.6597,34.9156,2.3825,2.4125,2.4929,2.5,0.160253,0,-1.1884,-0.144953,-0.0759756,-0.0594702
39.4,62.6733,63.3239,34.8229,34.9156,2.39739,2.4125,2.47984,2.5,0.181716,0,-1.02526,-0.218333,-0.0575848,-0.0446997
39.5,62.5076,62.9469,34.9739,35.244,2.41181,2.4375,2.10264,2.5,0.164151,0,-0.286055,-0.183488,-0.102294,-0.0298175
39.6,62.3472,62.7553,35.1141,35.4046,2.42295,2.45,2.0302,2.5,0.159315,0,0.150653,-0.16159,-0.118879,-0.0148607
39.7,62.1961,62.5617,35.2563,35.5629,2.43398,2.4625,2.03909,2.5,0.132806,0,0.30738,-0.101898,-0.0980088,0.000133224
39.8,62.0433,62.3662,35.3939,35.7187,2.44125,2.475,1.93315,2.5,0.0822829,0,0.47529,0.0764998,-0.118942,0.0151268
39.9,61.8832,62.3662,35.5345,35.7187,2.44746,2.475,2.2755,2.5,0.108233,0,0.103508,0.0128749,-0.120689,0.0300826
40,61.7024,61.9694,35.6832,36.0229,2.45487,2.5,2.4295,2.5,0.0912415,0,-0.163929,0.0918011,-0.102789,0.0449632
40.1,61.5263,61.7682,35.8362,36.1712,2.46274,2.5125,2.31234,2.5,0.0809703,0,0.0237622,0.138351,-0.0641403,0.0597314
40.2,61.3559,61.5652,35.9858,36.3171,2.46974,2.525,1.96941,2.5,0.100435,0,0.669606,0.0752302,-0.0938082,0.0743503
40.3,61.191,61.3603,36.1297,36.4604,2.47773,2.5375,2.36999,2.5,0.113029,0,0.131594,0.100386,-0.0319998,0.0887833
40.4,61.0113,61.3603,36.2829,36.4604,2.48689,2.5375,2.11229,2.5,0.131389,0,0.456865,0.0684983,-0.0278028,0.102994
40.5,60.8413,60.9453,36.4287,36.7392,2.49638,2.5625,2.32494,2.5,0.121435,0,0.121938,0.146619,0.0249515,0.116948
40.6,60.6537,60.7352,36.585,36.8747,2.5069,2.575,2.48036,2.5,0.137316,0,-0.181069,0.137482,0.0646314,0.13061
40.7,60.4402,60.5234,36.7553,37.0076,2.51918,2.5875,2.59291,2.5,0.140839,0,-0.485935,0.120803,0.046484,0.143945
40.8,60.2381,60.31,36.9149,37.1378,2.53027,2.6,2.42885,2.5,0.11716,0,-0.354948,0.234293,0.105204,0.15692
40.9,60.0442,60.31,37.0688,37.1378,2.53991,2.6,2.27583,2.5,0.116112,0,0.015689,0.28112,0.127789,0.169503
41,59.8423,59.8784,37.2247,37.3901,2.55172,2.625,2.59123,2.5,0.180894,0,-0.451742,0.123086,0.111666,0.181662
41.1,59.6233,59.6603,37.3802,37.5123,2.56658,2.6375,2.46189,2.5,0.18712,0,-0.438584,0.150026,0.169756,0.193367
41.2,59.4328,59.4406,37.5143,37.6316,2.58092,2.65,1.99759,2.5,0.186253,0,0.381387,0.181276,0.235437,0.204589
41.3,59.2691,59.2195,37.6455,37.7483,2.59274,2.6625,1.94502,2.5,0.177209,0,0.765977,0.215102,0.209331,0.2153
41.4,59.1032,59.2195,37.7684,37.7483,2.60568,2.6625,2.10855,2.5,0.213902,0,0.676272,0.128777,0.166572,0.225472
41.5,58.9175,58.7729,37.9016,37.9732,2.6233,2.6875,2.35256,2.5,0.229021,0,0.281567,0.0842923,0.145516,0.235081
41.6,58.7281,58.5476,38.0331,38.0814,2.64077,2.7,2.43627,2.5,0.215435,0,0.0176718,0.116034,0.111764,0.244102
41.7,58.5038,58.3209,38.176,38.1869,2.65704,2.7125,2.57385,2.5,0.178456,0,-0.344777,0.204785,0.158386,0.252513
41.8,58.2785,58.0929,38.3146,38.2895,2.67366,2.725,2.41891,2.5,0.204405,0,-0.16354,0.162298,0.158416,0.260293
41.9,58.0609,58.0929,38.4575,38.2895,2.69248,2.725,2.24821,2.5,0.265454,0,0.184672,-0.0125117,0.160197,0.267423
42,57.8542,57.6332,38.5823,38.486,2.71396,2.75,2.37896,2.5,0.264842,0,0.14135,-0.0365834,0.117567,0.273884
42.1,57.6373,57.4016,38.7044,38.58,2.73664,2.7625,2.40539,2.5,0.272373,0,0.0829894,-0.0612589,0.147809,0.27966
42.2,57.4058,57.1687,38.8191,38.6711,2.76045,2.775,2.6312,2.5,0.289805,0,-0.185481,-0.149461,0.166929,0.284737
42.3,57.1519,56.9348,38.9479,38.7592,2.78768,2.7875,2.77533,2.5,0.300364,0,-0.28544,-0.193196,0.187936,0.289103
42.4,56.9093,56.9348,39.0632,38.7592,2.81211,2.7875,2.39147,2.5,0.27653,0,0.0803633,-0.164945,0.163496,0.292746
42.5,56.6915,56.4637,39.169,38.9267,2.83423,2.8125,2.16792,2.5,0.268669,0,0.290026,-0.169703,0.160566,0.295658
42.6,56.4817,56.2266,39.2679,39.006,2.85379,2.825,2.15301,2.5,0.265147,0,0.300121,-0.172797,0.201709,0.29783
42.7,56.2568,55.9886,39.3535,39.0824,2.87467,2.8375,2.24467,2.5,0.249456,0,0.227843,-0.146623,0.187072,0.299258
42.8,56.0374,55.7496,39.445,39.1557,2.89442,2.85,2.45706,2.5,0.24249,0,0.0141962,-0.156193,0.233907,0.299938
42.9,55.7853,55.7496,39.5363,39.1557,2.9163,2.85,2.7489,2.5,0.230665,0,-0.26137,-0.1455,0.250369,0.299868
43,55.5256,55.2689,39.6214,39.2935,2.93836,2.875,2.919,2.5,0.224675,0,-0.425673,-0.155894,0.257725,0.299049
43.1,55.2521,55.0273,39.7067,39.3578,2.96264,2.8875,2.65781,2.5,0.243121,0,-0.160429,-0.205644,0.259782,0.297482
43.2,54.9964,54.785,39.7841,39.4192,2.98498,2.9,2.61479,2.5,0.220621,0,-0.151375,-0.179283,0.289823,0.295172
43.3,54.7258,54.5419,39.8614,39.4775,3.00329,2.9125,2.8825,2.5,0.152401,0,-1.01137,-0.0569426,0.281043,0.292124
43.4,54.4494,54.5419,39.9293,39.4775,3.01703,2.9125,2.71025,2.5,0.132823,0,-1.01569,-0.0194941,0.274762,0.288346
43.5,54.1876,54.0536,39.9884,39.5849,3.02779,2.9375,2.52629,2.5,0.111827,0,-0.72243,0.042258,0.296221,0.283847
43.6,53.9351,53.8085,40.0437,39.634,3.03818,2.95,2.55346,2.5,0.120456,0,-0.215242,-0.0354215,0.287847,0.278639
43.7,53.699,53.5627,40.0984,39.6801,3.04773,2.9625,2.41798,2.5,0.109238,0,-0.247894,0.0600822,0.313616,0.272734
43.8,53.4752,53.3165,40.1419,39.7231,3.05584,2.975,2.17709,2.5,0.11499,0,0.209753,0.0364674,0.309943,0.266147
43.9,53.2628,53.3165,40.1893,39.7231,3.06422,2.975,2.07706,2.5,0.115796,0,0.450932,-0.0104316,0.286516,0.258896
44,53.0688,52.8224,40.231,39.7998,3.07067,3,1.7843,2.5,0.0954471,0,1.20967,0.114885,0.350541,0.250997
44.1,52.897,52.5747,40.2672,39.8336,3.07573,3.0125,1.90411,2.5,0.0752621,0,1.34183,0.163998,0.351386,0.24247
44.2,52.7016,52.3266,40.3047,39.8642,3.08026,3.025,2.10252,2.5,0.0712601,0,1.12422,0.165629,0.330581,0.233338
44.3,52.4951,52.0781,40.3429,39.8917,3.08476,3.0375,1.80439,2.5,0.0511694,0,1.6643,0.21968,0.296658,0.223623
44.4,52.3108,52.0781,40.3712,39.8917,3.08695,3.0375,1.73253,2.5,0.0438351,0,2.10014,0.257457,0.319667,0.213348
44.5,52.1173,51.5802,40.4103,39.9375,3.09084,3.0625,2.19592,2.5,0.0615579,0,1.52623,0.196299,0.287641,0.202541
44.6,51.8725,51.3309,40.4458,39.9557,3.0963,3.075,2.762,2.5,0.0963277,0,0.387938,0.0884966,0.252535,0.191227
44.7,51.5899,51.0813,40.4768,39.9707,3.10505,3.0875,2.93622,2.5,0.102488,0,-0.302032,0.0862041,0.279249,0.179435
44.8,51.2937,50.8316,40.5014,39.9827,3.11648,3.1,3.02856,2.5,0.117659,0,-0.734365,0.053265,0.272578,0.167195
44.9,51.0226,50.8316,40.5143,39.9827,3.12708,3.1,2.83609,2.5,0.121965,0,-0.582166,0.00775217,0.287181,0.154536
45,50.7473,50.3318,40.5351,39.9972,3.14005,3.125,2.60919,2.5,0.158867,0,-0.0313756,-0.157427,0.291123,0.141492
45.1,50.4658,50.0819,40.5472,39.9998,3.15704,3.1375,2.79266,2.5,0.165792,0,-0.248475,-0.167511,0.318784,0.128094
45.2,50.1756,49.8319,40.5563,40,3.17357,3.14159,2.86798,2.5,0.154876,0,-0.323799,-0.161624,0.319692,0.114375
45.3,49.8936,49.5819,40.5491,40,3.18897,3.14159,2.96417,2.5,0.12901,0,-0.497671,-0.168852,0.234994,0.100371
45.4,49.6096,49.5819,40.5395,40,3.20344,3.14159,3.05129,2.5,0.154135,0,-1.08454,-0.303758,0.22369,0.0861158
45.5,49.3207,49.0819,40.5232,40,3.21642,3.14159,2.69784,2.5,0.0881796,0,-0.275217,-0.128997,0.24923,0.0716454
45.6,49.0308,48.8319,40.5046,40,3.22523,3.14159,3.026,2.5,0.0865192,0,-1.06679,-0.190849,0.195598,0.056996
45.7,48.7455,48.5819,40.4811,40,3.23528,3.14159,2.67339,2.5,0.106742,0,-0.741412,-0.312986,0.11588,0.0422041
45.8,48.4849,48.3319,40.4579,40,3.24533,3.14159,2.55347,2.5,0.106242,0,-0.463467,-0.339825,0.106941,0.0273067
45.9,48.2193,48.3319,40.4312,40,3.25417,3.14159,2.64643,2.5,0.089015,0,-0.531066,-0.345018,0.114768,0.0123411
46,47.9806,47.8319,40.4023,40,3.26064,3.14159,2.42287,2.5,0.0625668,0,-0.179008,-0.30417,0.108925,-0.00265539
46.1,47.7487,47.5819,40.3665,40,3.26654,3.14159,2.44408,2.5,0.0668543,0,-0.0713917,-0.366773,0.0875219,-0.0176452
46.2,47.5048,47.3319,40.3292,40,3.26965,3.14159,2.48035,2.5,0.0219633,0,-0.0836091,-0.267402,0.0646849,-0.032591
46.3,47.2552,47.0819,40.296,40,3.26981,3.14159,2.49919,2.5,-0.0235057,0,-0.119744,-0.174372,0.0611423,-0.0474553
46.4,46.9878,47.0819,40.2532,40,3.2681,3.14159,2.70366,2.5,-0.0385054,0,-0.478171,-0.189721,-0.0259408,-0.0622009
46.5,46.7242,46.5819,40.2152,40,3.26322,3.14159,2.51435,2.5,-0.0681554,0,-0.301327,-0.123945,-0.0376528,-0.0767911
46.6,46.4901,46.3319,40.1813,40,3.25703,3.14159,2.25128,2.5,-0.081646,0,0.20369,-0.0900767,-0.0593608,-0.0911894
46.7,46.2492,46.0819,40.1481,40,3.25034,3.14159,2.37309,2.5,-0.0982228,0,0.118573,-0.00227176,-0.0217663,-0.10536
46.8,46.0258,45.8319,40.1144,40,3.24245,3.14159,2.30632,2.5,-0.112381,0,0.221664,0.0167017,-0.0486488,-0.119267
46.9,45.7995,45.8319,40.0853,40,3.23221,3.14159,2.29514,2.5,-0.12809,0,0.190917,0.0868958,-0.0474082,-0.132876
47,45.5739,45.3319,40.0552,40,3.22392,3.14159,2.25512,2.5,-0.0563665,0,0.456043,-0.0970982,-0.0418161,-0.146152
47.1,45.3566,45.0819,40.0211,40,3.21671,3.14159,2.14002,2.5,-0.109195,0,0.457048,0.0784418,-0.0118664,-0.159064
47.2,45.1433,44.8319,39.9945,40,3.20938,3.14159,2.04663,2.5,-0.112856,0,1.02592,0.0609558,-0.0125499,-0.171578
47.3,44.9243,44.5819,39.9649,40,3.20026,3.14159,2.28921,2.5,-0.0935421,0,0.801604,0.0365829,-0.0654367,-0.183663
47.4,44.6957,44.5819,39.9287,40,3.19281,3.14159,2.297,2.5,-0.0817174,0,0.761767,0.0378879,-0.0591281,-0.195289
47.5,44.4633,44.0819,39.8975,40,3.18649,3.14159,2.42512,2.5,-0.0537669,0,0.530592,-0.0377275,-0.0136238,-0.206427
47.6,44.2067,43.8319,39.8617,40,3.18158,3.14159,2.7706,2.5,-0.0546277,0,-0.28451,-0.0379524,-0.110558,-0.217048
47.7,43.9533,43.5819,39.8297,40,3.17715,3.14159,2.57892,2.5,-0.0318049,0,-0.0483346,-0.11391,-0.116358,-0.227128
47.8,43.7156,43.3319,39.7908,40,3.17551,3.14159,2.29285,2.5,-0.0224283,0,0.510421,-0.136922,-0.096765,-0.236639
47.9,43.4735,43.3319,39.7555,40,3.17263,3.14159,2.37458,2.5,-0.0382429,0,0.620456,-0.0835302,-0.0982006,-0.24556
48,43.2454,42.8319,39.7298,40,3.16758,3.14159,2.13015,2.5,-0.0825487,0,1.08371,0.0131537,-0.131065,-0.253866
48.1,43.0306,42.5819,39.6919,40,3.16278,3.14159,2.19026,2.5,-0.0466796,0,1.19516,-0.109341,-0.185114,-0.261538
48.2,42.792,42.3319,39.6616,40,3.15786,3.14159,2.33895,2.5,-0.0635367,0,1.00722,-0.0858341,-0.255972,-0.268556
48.3,42.5331,42.0819,39.6347,40,3.15184,3.14159,2.82016,2.5,-0.0892671,0,-0.261471,0.0279578,-0.247503,-0.274903
48.4,42.2508,42.0819,39.5966,40,3.14602,3.14159,2.97738,2.5,-0.0487629,0,-0.58624,-0.0880357,-0.207506,-0.280563
48.5,41.9757,41.5819,39.5616,40,3.14131,3.14159,2.50585,2.5,-0.0459331,0,0.0600905,-0.111206,-0.253893,-0.285522
48.6,41.7181,41.3319,39.5322,40,3.13724,3.14159,2.36493,2.5,-0.0531104,0,0.50396,-0.0875808,-0.242822,-0.289766
48.7,41.473,41.0819,39.5147,40,3.13396,3.14159,2.52795,2.5,-0.0395444,0,0.331848,-0.153291,-0.294847,-0.293287
48.8,41.2156,40.8319,39.4955,40,3.12965,3.14159,2.46876,2.5,-0.0165405,0,0.408346,-0.208588,-0.295098,-0.296075
48.9,40.9712,40.8319,39.4684,40,3.12912,3.14159,2.58086,2.5,0.0101232,0,0.237648,-0.266003,-0.26458,-0.298122
49,40.7111,40.3319,39.4351,40,3.12925,3.14159,2.76419,2.5,-0.00987543,0,-0.177098,-0.230158,-0.276839,-0.299425
49.1,40.4579,40.0819,39.4029,40,3.12897,3.14159,2.7078,2.5,0.0119365,0,-0.232805,-0.3174,-0.305266,-0.299979
49.2,40.1936,39.8319,39.3798,40,3.13003,3.14159,2.56287,2.5,-0.00682322,0,-0.00998256,-0.28587,-0.299472,-0.299783
49.3,39.9245,39.5819,39.3443,40,3.12652,3.14159,2.82952,2.5,-0.081882,0,-0.422826,-0.0808238,-0.280667,-0.298838
49.4,39.645,39.5819,39.3237,40,3.11883,3.14159,2.89987,2.5,-0.0896285,0,-0.721289,-0.0500743,-0.282921,-0.297146
49.5,39.3472,39.0819,39.2984,40,3.11078,3.14159,2.79525,2.5,-0.0825208,0,-0.683523,-0.0658599,-0.280361,-0.294711
49.6,39.0765,38.8319,39.2822,40,3.1026,3.14159,2.55703,2.5,-0.0806214,0,-0.310064,-0.0655482,-0.291778,-0.29154
49.7,38.821,38.5819,39.2668,40,3.09416,3.14159,2.47091,2.5,-0.108537,0,0.0464979,0.112822,-0.297919,-0.287639
49.8,38.6005,38.3319,39.237,40,3.08638,3.14159,2.13813,2.5,-0.12228,0,0.383197,0.115957,-0.295203,-0.28302
49.9,38.3966,38.3319,39.2235,40,3.07983,3.14159,1.97,2.5,-0.0586905,0,1.14553,-0.100969,-0.301952,-0.277694
50,38.2036,37.8319,39.2113,40,3.07658,3.14159,1.89376,2.5,-0.0691908,0,1.5703,-0.0449797,-0.337217,-0.271674
50.1,38.0069,37.5819,39.1978,40,3.0721,3.14159,2.14861,2.5,-0.0754679,0,1.36102,-0.00751611,-0.268598,-0.264974
50.2,37.7869,37.3319,39.1792,40,3.06752,3.14159,2.31025,2.5,-0.0669246,0,1.06446,-0.010441,-0.284998,-0.257612
50.3,37.547,37.0819,39.1693,40,3.06273,3.14159,2.53806,2.5,-0.0382157,0,0.610016,-0.0570795,-0.236043,-0.249606
50.4,37.2954,37.0819,39.1629,40,3.05716,3.14159,2.27963,2.5,-0.0744874,0,0.875513,0.0322926,-0.269151,-0.240977
50.5,37.0667,36.5819,39.162,40,3.05151,3.14159,2.63023,2.5,-0.0778147,0,-0.088424,0.0847608,-0.265942,-0.231745
50.6,36.8016,36.3319,39.1633,40,3.04474,3.14159,2.52405,2.5,-0.0729304,0,0.0718253,0.0904999,-0.262196,-0.221934
50.7,36.5573,36.0819,39.1726,40,3.03884,3.14159,2.53242,2.5,-0.0994025,0,0.0751923,0.164118,-0.267987,-0.211568
50.8,36.3039,35.8319,39.1732,40,3.02978,3.14159,2.51934,2.5,-0.10325,0,0.29301,0.184481,-0.243538,-0.200673
50.9,36.052,35.8319,39.1872,40,3.02054,3.14159,2.57071,2.5,-0.101643,0,0.284251,0.230148,-0.231997,-0.189277
51,35.7776,35.3319,39.2084,40,3.01105,3.14159,2.64861,2.5,-0.0970216,0,0.167168,0.282758,-0.17975,-0.177407
51.1,35.5198,35.0819,39.2314,40,3.00453,3.14159,2.56476,2.5,-0.0675704,0,0.238039,0.217552,-0.208419,-0.165094
51.2,35.2722,34.8319,39.2588,40,2.99963,3.14159,2.46287,2.5,-0.0305191,0,0.412297,0.109781,-0.255656,-0.152369
51.3,35.0446,34.5819,39.2792,40,2.99824,3.14159,2.20038,2.5,-0.012833,0,0.960401,0.0874348,-0.271245,-0.139263
51.4,34.8199,34.3319,39.3059,40,2.9974,3.14159,2.56891,2.5,-0.0204893,0,0.502427,0.112909,-0.238528,-0.125808
51.5,34.5607,34.0819,39.3311,40,2.99595,3.14159,2.72395,2.5,-0.00308721,0,-0.0635459,0.109719,-0.220751,-0.112039
51.6,34.2954,33.8319,39.3601,40,2.99697,3.14159,2.5804,2.5,0.0108898,0,0.125888,0.0855964,-0.195498,-0.0979905
51.7,34.0527,33.5819,39.3867,40,2.99626,3.14159,2.38697,2.5,0.011062,0,0.528521,0.100705,-0.175106,-0.0836967
51.8,33.8221,33.3319,39.4166,40,2.99829,3.14159,2.58532,2.5,0.0611385,0,0.182876,-0.0172155,-0.167754,-0.0691937
51.9,33.5605,33.0819,39.449,40,3.0023,3.14159,2.69998,2.5,0.0337022,0,-0.0417543,0.071867,-0.170756,-0.0545178
52,33.2662,32.8319,39.4927,40,3.00601,3.14159,3.13536,2.5,0.0200454,0,-0.834817,0.110422,-0.144705,-0.0397055
52.1,32.9559,32.5819,39.5311,40,3.01007,3.14159,3.1614,2.5,0.0547029,0,-1.21166,0.000644818,-0.125361,-0.0247941
52.2,32.6752,32.3319,39.5677,40,3.01578,3.14159,2.52175,2.5,0.0601752,0,-0.30649,0.00726858,-0.125542,-0.00982061
52.3,32.4368,32.0819,39.5933,40,3.02115,3.14159,2.07874,2.5,0.0720174,0,0.78913,-0.0371916,-0.106443,0.00517737
52.4,32.2265,31.8319,39.6151,40,3.02537,3.14159,2.1994,2.5,0.066746,0,0.935337,-0.00388467,-0.077685,0.0201624
52.5,31.9983,31.5819,39.6408,40,3.02893,3.14159,2.35687,2.5,0.0335165,0,0.769528,0.0922446,-0.0447817,0.0350971
52.6,31.7667,31.3319,39.6601,40,3.0315,3.14159,2.29868,2.5,0.0314743,0,0.852792,0.0743372,-0.0539815,0.049944
52.7,31.5301,31.0819,39.6825,40,3.03561,3.14159,2.46183,2.5,0.0612218,0,0.605654,0.0329793,-0.00214323,0.0646661
52.8,31.2759,30.8319,39.7262,40,3.03871,3.14159,2.60989,2.5,0.0245,0,0.21827,0.129242,-0.0206404,0.0792266
52.9,31.0111,30.5819,39.7567,40,3.04275,3.14159,2.67092,2.5,0.0428918,0,-0.0189212,0.109545,0.0545502,0.093589
53,30.728,30.3319,39.7855,40,3.04617,3.14159,2.84452,2.5,0.0466485,0,-0.397073,0.132135,0.128786,0.107718
53.1,30.4421,30.0819,39.8198,40,3.05028,3.14159,2.8863,2.5,0.0543967,0,-0.565539,0.0867475,0.0681126,0.121577
53.2,30.1657,29.8319,39.8538,40,3.05657,3.14159,2.57082,2.5,0.0753443,0,-0.0513372,0.0106618,0.00542021,0.135132
53.3,29.9052,29.5819,39.8881,40,3.06284,3.14159,2.5408,2.5,0.0332812,0,0.0126967,0.110795,0.0100946,0.14835
53.4,29.6608,29.3319,39.9269,40,3.06516,3.14159,2.52124,2.5,0.00133273,0,0.0449055,0.202013,0.00930287,0.161197
53.5,29.4147,29.0819,39.9589,40,3.0673,3.14159,2.34602,2.5,0.0284484,0,0.366446,0.148417,0.0710686,0.173641
53.6,29.1632,28.8319,39.9924,40,3.07343,3.14159,2.58437,2.5,0.0906913,0,-0.0638811,-0.0393616,0.0839729,0.185651
53.7,28.9105,28.5819,40.0282,40,3.08028,3.14159,2.61654,2.5,0.0678198,0,-0.113831,0.0348368,0.0501169,0.197196
53.8,28.6259,28.3319,40.0657,40,3.08678,3.14159,3.02062,2.5,0.0600441,0,-0.87239,0.0571284,0.0669765,0.208249
53.9,28.3324,28.0819,40.095,40,3.0919,3.14159,2.96498,2.5,0.0496143,0,-1.01625,0.0842795,0.0834785,0.218782
54,28.0326,27.8319,40.1262,40,3.09657,3.14159,2.98915,2.5,0.0311187,0,-1.19542,0.120408,0.0811565,0.228768
54.1,27.7375,27.5819,40.1615,40,3.10174,3.14159,3.081,2.5,0.064169,0,-1.45945,0.0504072,0.097189,0.238181
54.2,27.437,27.3319,40.1921,40,3.10925,3.14159,2.79608,2.5,0.0740973,0,-1.09799,0.00737975,0.110215,0.247
54.3,27.1738,27.0819,40.2173,40,3.11512,3.14159,2.48536,2.5,0.0335031,0,-0.49618,0.09795,0.101247,0.255201
54.4,26.9296,26.8319,40.2419,40,3.11905,3.14159,2.4329,2.5,0.0572638,0,-0.0358321,0.00402469,0.0986408,0.262764
54.5,26.6804,26.5819,40.2691,40,3.12379,3.14159,2.64732,2.5,0.0622965,0,-0.455882,0.041174,0.167804,0.269671
54.6,26.4252,26.3319,40.3008,40,3.12996,3.14159,2.41417,2.5,0.0834976,0,0.0506117,-0.0601149,0.17826,0.275903
54.7,26.1969,26.0819,40.3227,40,3.13552,3.14159,2.27567,2.5,0.0635221,0,0.229641,0.00703536,0.171447,0.281446
54.8,25.9651,25.8319,40.3517,40,3.14151,3.14159,2.46016,2.5,0.0814322,0,-0.010232,-0.063966,0.146165,0.286286
54.9,25.7357,25.5819,40.3792,40,3.14724,3.14159,2.34468,2.5,0.0607707,0,0.15871,-0.00686259,0.11188,0.290409
55,25.487,25.3319,40.4027,40,3.15222,3.14159,2.69757,2.5,0.0487772,0,-0.411888,0.0107033,0.110345,0.293807
55.1,25.2235,25.0819,40.4322,40,3.1561,3.14159,2.48828,2.5,0.039971,0,-0.10406,-7.32524e-05,0.123742,0.296471
55.2,25.0034,24.8319,40.462,40,3.15737,3.14159,2.14425,2.5,0.0179346,0,0.487226,0.0969959,0.138216,0.298393
55.3,24.7689,24.5819,40.4918,40,3.15891,3.14159,2.4102,2.5,0.0418318,0,0.110937,-0.00405816,0.161633,0.29957
55.4,24.5559,24.3319,40.5206,40,3.16349,3.14159,1.8269,2.5,0.045384,0,1.18426,0.0435236,0.211873,0.299998
55.5,24.3573,24.0819,40.5529,40,3.16531,3.14159,2.11188,2.5,0.0227802,0,1.07045,0.117316,0.25582,0.299676
55.6,24.1407,23.8319,40.5755,40,3.16851,3.14159,2.22343,2.5,0.0293228,0,0.898253,0.141308,0.320089,0.298605
55.7,23.9139,23.5819,40.6059,40,3.17096,3.14159,2.24179,2.5,0.025491,0,0.83495,0.140783,0.296122,0.296788
55.8,23.6864,23.3319,40.6335,40,3.17122,3.14159,2.24192,2.5,0.00280718,0,0.849164,0.232653,0.334377,0.294229
55.9,23.4482,23.0819,40.6513,40,3.17167,3.14159,2.51952,2.5,0.0333374,0,0.377909,0.154846,0.349529,0.290934
56,23.1985,22.8319,40.6772,40,3.17577,3.14159,2.53364,2.5,0.0539459,0,0.212231,0.11564,0.35379,0.286913
56.1,22.963,22.5819,40.6987,40,3.18051,3.14159,2.37864,2.5,0.0456682,0,0.39877,0.148652,0.383162,0.282174
56.2,22.7277,22.3319,40.712,40,3.18481,3.14159,2.38728,2.5,0.0836705,0,0.478508,0.051049,0.368996,0.27673
56.3,22.4985,22.0819,40.7279,40,3.19331,3.14159,2.28538,2.5,0.117066,0,0.240878,-0.125093,0.362415,0.270594
56.4,22.2541,21.8319,40.7425,40,3.20307,3.14159,2.25715,2.5,0.115622,0,0.306186,-0.0997486,0.392772,0.263782
56.5,22.0104,21.5819,40.7492,40,3.21538,3.14159,2.50112,2.5,0.140584,0,0.0800433,-0.200827,0.285904,0.25631
56.6,21.7699,21.3319,40.7572,40,3.2279,3.14159,2.41675,2.5,0.1456,0,0.464733,-0.228597,0.301279,0.248198
56.7,21.4998,21.0819,40.7569,40,3.24096,3.14159,3.10499,2.5,0.107023,0,-0.627567,-0.179237,0.288655,0.239466
56.8,21.211,20.8319,40.7493,40,3.25086,3.14159,2.99229,2.5,0.0723721,0,-0.537653,-0.128354,0.297292,0.230135
56.9,20.9171,20.5819,40.7396,40,3.25616,3.14159,2.98497,2.5,0.0558728,0,-0.577921,-0.123484,0.291292,0.220229
57,20.6144,20.3319,40.7261,40,3.26021,3.14159,3.03318,2.5,0.0410066,0,-1.04477,-0.089972,0.241137,0.209772
57.1,20.3069,20.0819,40.7129,40,3.26388,3.14159,3.01933,2.5,0.0451155,0,-1.25614,-0.110279,0.271768,0.198791
57.2,19.9846,19.8319,40.6981,40,3.26831,3.14159,3.15766,2.5,0.0188535,0,-1.64838,-0.0858414,0.261202,0.187313
57.3,19.6794,19.5819,40.6762,40,3.27052,3.14159,2.82107,2.5,0.0314891,0,-1.26986,-0.159184,0.237252,0.175367
57.4,19.4036,19.3319,40.6615,40,3.27364,3.14159,2.89482,2.5,0.0390048,0,-1.3289,-0.170937,0.216332,0.162983
57.5,19.1227,19.0819,40.6459,40,3.27756,3.14159,2.88819,2.5,0.0404686,0,-1.39958,-0.201209,0.218208,0.150191
57.6,18.8479,18.8319,40.6247,40,3.28101,3.14159,2.73031,2.5,0.0315503,0,-1.15979,-0.179367,0.243548,0.137024
57.7,18.5937,18.5819,40.6073,40,3.2856,3.14159,2.56661,2.5,0.062698,0,-0.807158,-0.268897,0.231111,0.123514
57.8,18.35,18.3319,40.5862,40,3.29022,3.14159,2.29352,2.5,0.0158127,0,-0.0184409,-0.198617,0.167528,0.109696
57.9,18.1178,18.0819,40.5601,40,3.29198,3.14159,2.63836,2.5,0.0207041,0,-0.588113,-0.23443,0.20353,0.0956032
58,17.8566,17.8319,40.5163,40,3.29355,3.14159,2.62146,2.5,-0.00261248,0,-0.732096,-0.206843,0.178923,0.0812717
58.1,17.5927,17.5819,40.4801,40,3.29117,3.14159,2.59176,2.5,-0.0497026,0,-0.764527,-0.0970502,0.14316,0.0667371
58.2,17.3482,17.3319,40.4559,40,3.28775,3.14159,2.39411,2.5,-0.0105433,0,-0.408375,-0.193474,0.152244,0.0520356
58.3,17.099,17.0819,40.4273,40,3.28775,3.14159,2.57787,2.5,-0.000910996,0,-0.633255,-0.258898,0.10489,0.0372041
58.4,16.8427,16.8319,40.3868,40,3.28761,3.14159,2.49518,2.5,-0.0179742,0,-0.587037,-0.25919,0.0499872,0.0222796
58.5,16.5998,16.5819,40.3555,40,3.28709,3.14159,2.53222,2.5,0.00468081,0,-0.663586,-0.30829,0.0974019,0.00729944
