t,x,x_ref,y,y_ref,phi,phi_ref,v_r,v_ref,delta_f,delta_ref,a,w_delta,noisy_x_meas,noisy_y_meas,x_filtered,y_filtered
49.775,38.6276,38.5819,39.2808,40,3.0917,3.14159,2.06174,2.5,-0.114795,0,0.0839854,0.104923,38.8256,39.2617,38.8256,39.2617
49.78,38.6185,38.5819,39.2787,40,3.09129,3.14159,2.17644,2.5,-0.113462,0,0.0839854,0.104923,38.8256,39.2617,38.8256,39.2617
49.785,38.6095,38.5819,39.2777,40,3.09089,3.14159,2.18354,2.5,-0.102726,0,0.0839854,0.104923,38.8256,39.2617,38.8256,39.2617
49.79,38.5989,38.5819,39.2788,40,3.0904,3.14159,2.17699,2.5,-0.10415,0,0.0839854,0.104923,38.8256,39.2617,38.8256,39.2617
49.795,38.5876,38.5819,39.2779,40,3.09003,3.14159,2.11537,2.5,-0.116896,0,0.0839854,0.104923,38.8256,39.2617,38.8256,39.2617
49.8,38.5775,38.3319,39.2773,40,3.08971,3.14159,1.93841,2.5,-0.11889,0,0.526805,0.102892,38.6672,39.272,38.6672,39.272
49.805,38.5687,38.3319,39.2764,40,3.0893,3.14159,1.91901,2.5,-0.119871,0,0.526805,0.102892,38.6672,39.272,38.6672,39.272
49.81,38.5594,38.3319,39.2738,40,3.08896,3.14159,1.95052,2.5,-0.115659,0,0.526805,0.102892,38.6672,39.272,38.6672,39.272
49.815,38.549,38.3319,39.2731,40,3.08854,3.14159,1.93163,2.5,-0.103654,0,0.526805,0.102892,38.6672,39.272,38.6672,39.272
49.82,38.5391,38.3319,39.2716,40,3.08833,3.14159,1.88735,2.5,-0.101042,0,0.526805,0.102892,38.6672,39.272,38.6672,39.272
49.825,38.5292,38.3319,39.2723,40,3.08812,3.14159,1.93731,2.5,-0.0949103,0,0.526805,0.102892,38.6672,39.272,38.6672,39.272
49.83,38.5203,38.3319,39.2717,40,3.0878,3.14159,1.95205,2.5,-0.095717,0,0.526805,0.102892,38.6672,39.272,38.6672,39.272
49.835,38.5113,38.3319,39.2722,40,3.08715,3.14159,1.92402,2.5,-0.0885797,0,0.526805,0.102892,38.6672,39.272,38.6672,39.272
49.84,38.5014,38.3319,39.2726,40,3.08683,3.14159,1.93659,2.5,-0.0881635,0,0.526805,0.102892,38.6672,39.272,38.6672,39.272
49.845,38.4917,38.3319,39.2726,40,3.08661,3.14159,1.97539,2.5,-0.0817529,0,0.526805,0.102892,38.6672,39.272,38.6672,39.272
49.85,38.4806,38.3319,39.2726,40,3.0863,3.14159,2.0034,2.5,-0.0748388,0,0.526805,0.102892,38.6672,39.272,38.6672,39.272
49.855,38.4698,38.3319,39.2724,40,3.08596,3.14159,2.03152,2.5,-0.0738762,0,0.526805,0.102892,38.6672,39.272,38.6672,39.272
49.86,38.4595,38.3319,39.2723,40,3.08576,3.14159,2.0133,2.5,-0.0695674,0,0.526805,0.102892,38.6672,39.272,38.6672,39.272
49.865,38.449,38.3319,39.2703,40,3.08563,3.14159,2.07963,2.5,-0.0749622,0,0.526805,0.102892,38.6672,39.272,38.6672,39.272
49.87,38.4373,38.3319,39.2697,40,3.08531,3.14159,2.15681,2.5,-0.0714161,0,0.526805,0.102892,38.6672,39.272,38.6672,39.272
49.875,38.4271,38.3319,39.269,40,3.08486,3.14159,2.0738,2.5,-0.0733027,0,0.526805,0.102892,38.6672,39.272,38.6672,39.272
49.88,38.4154,38.3319,39.2685,40,3.08459,3.14159,2.05944,2.5,-0.0720159,0,0.526805,0.102892,38.6672,39.272,38.6672,39.272
49.885,38.406,38.3319,39.2665,40,3.08441,3.14159,2.08507,2.5,-0.0670483,0,0.526805,0.102892,38.6672,39.272,38.6672,39.272
49.89,38.3956,38.3319,39.2646,40,3.0839,3.14159,2.03461,2.5,-0.0565673,0,0.526805,0.102892,38.6672,39.272,38.6672,39.272
49.895,38.3853,38.3319,39.2635,40,3.08386,3.14159,1.96159,2.5,-0.0546133,0,0.526805,0.102892,38.6672,39.272,38.6672,39.272
49.9,38.3772,38.3319,39.2613,40,3.08375,3.14159,1.93281,2.5,-0.0526486,0,1.26934,-0.11425,38.4207,39.2206,38.4207,39.2206
49.905,38.3675,38.0819,39.2591,40,3.0835,3.14159,2.01795,2.5,-0.0496328,0,1.26934,-0.11425,38.4207,39.2206,38.4207,39.2206
49.91,38.3597,38.0819,39.2581,40,3.08347,3.14159,2.03285,2.5,-0.0538321,0,1.26934,-0.11425,38.4207,39.2206,38.4207,39.2206
49.915,38.3518,38.0819,39.2578,40,3.08343,3.14159,2.06944,2.5,-0.050215,0,1.26934,-0.11425,38.4207,39.2206,38.4207,39.2206
49.92,38.3414,38.0819,39.2567,40,3.08312,3.14159,2.06643,2.5,-0.0572272,0,1.26934,-0.11425,38.4207,39.2206,38.4207,39.2206
49.925,38.3315,38.0819,39.2571,40,3.08304,3.14159,2.06795,2.5,-0.0500382,0,1.26934,-0.11425,38.4207,39.2206,38.4207,39.2206
49.93,38.3194,38.0819,39.2579,40,3.0829,3.14159,2.03751,2.5,-0.0440633,0,1.26934,-0.11425,38.4207,39.2206,38.4207,39.2206
49.935,38.3099,38.0819,39.2568,40,3.0828,3.14159,2.02777,2.5,-0.0453997,0,1.26934,-0.11425,38.4207,39.2206,38.4207,39.2206
49.94,38.2999,38.0819,39.2552,40,3.08268,3.14159,2.04244,2.5,-0.0501451,0,1.26934,-0.11425,38.4207,39.2206,38.4207,39.2206
49.945,38.2884,38.0819,39.2541,40,3.08267,3.14159,2.02758,2.5,-0.0402212,0,1.26934,-0.11425,38.4207,39.2206,38.4207,39.2206
49.95,38.2789,38.0819,39.2545,40,3.08238,3.14159,1.9954,2.5,-0.0421152,0,1.26934,-0.11425,38.4207,39.2206,38.4207,39.2206
49.955,38.2693,38.0819,39.2544,40,3.08223,3.14159,1.96588,2.5,-0.0373633,0,1.26934,-0.11425,38.4207,39.2206,38.4207,39.2206
49.96,38.2616,38.0819,39.2557,40,3.08205,3.14159,1.99538,2.5,-0.0422664,0,1.26934,-0.11425,38.4207,39.2206,38.4207,39.2206
49.965,38.2516,38.0819,39.2556,40,3.08211,3.14159,1.9948,2.5,-0.0533811,0,1.26934,-0.11425,38.4207,39.2206,38.4207,39.2206
49.97,38.2403,38.0819,39.2531,40,3.08188,3.14159,1.94805,2.5,-0.0633692,0,1.26934,-0.11425,38.4207,39.2206,38.4207,39.2206
49.975,38.2303,38.0819,39.2522,40,3.08152,3.14159,1.86114,2.5,-0.053028,0,1.26934,-0.11425,38.4207,39.2206,38.4207,39.2206
49.98,38.2209,38.0819,39.252,40,3.08134,3.14159,1.93126,2.5,-0.054166,0,1.26934,-0.11425,38.4207,39.2206,38.4207,39.2206
49.985,38.2111,38.0819,39.2502,40,3.0812,3.14159,1.93076,2.5,-0.0536088,0,1.26934,-0.11425,38.4207,39.2206,38.4207,39.2206
49.99,38.2016,38.0819,39.2504,40,3.08077,3.14159,1.93981,2.5,-0.0599152,0,1.26934,-0.11425,38.4207,39.2206,38.4207,39.2206
49.995,38.1924,38.0819,39.2504,40,3.08085,3.14159,1.89774,2.5,-0.0664416,0,1.26934,-0.11425,38.4207,39.2206,38.4207,39.2206
50,38.184,37.8319,39.2488,40,3.08055,3.14159,1.94939,2.5,-0.0651709,0,1.54079,-0.0994692,38.1446,39.0877,38.1446,39.0877
50.005,38.1734,37.8319,39.2493,40,3.08029,3.14159,1.92637,2.5,-0.0697318,0,1.54079,-0.0994692,38.1446,39.0877,38.1446,39.0877
50.01,38.1635,37.8319,39.2489,40,3.07999,3.14159,1.89251,2.5,-0.0749316,0,1.54079,-0.0994692,38.1446,39.0877,38.1446,39.0877
50.015,38.1544,37.8319,39.2479,40,3.07973,3.14159,1.81836,2.5,-0.0723943,0,1.54079,-0.0994692,38.1446,39.0877,38.1446,39.0877
50.02,38.1449,37.8319,39.2473,40,3.07949,3.14159,1.79363,2.5,-0.0665168,0,1.54079,-0.0994692,38.1446,39.0877,38.1446,39.0877
50.025,38.1347,37.8319,39.2463,40,3.07922,3.14159,1.74657,2.5,-0.0664282,0,1.54079,-0.0994692,38.1446,39.0877,38.1446,39.0877
50.03,38.1259,37.8319,39.2461,40,3.07913,3.14159,1.74013,2.5,-0.0751497,0,1.54079,-0.0994692,38.1446,39.0877,38.1446,39.0877
50.035,38.1171,37.8319,39.2462,40,3.07889,3.14159,1.74133,2.5,-0.0769915,0,1.54079,-0.0994692,38.1446,39.0877,38.1446,39.0877
50.04,38.1096,37.8319,39.2446,40,3.07866,3.14159,1.74342,2.5,-0.0731646,0,1.54079,-0.0994692,38.1446,39.0877,38.1446,39.0877
50.045,38.1015,37.8319,39.2432,40,3.07864,3.14159,1.78091,2.5,-0.0707219,0,1.54079,-0.0994692,38.1446,39.0877,38.1446,39.0877
50.05,38.0944,37.8319,39.2424,40,3.07841,3.14159,1.79401,2.5,-0.0646459,0,1.54079,-0.0994692,38.1446,39.0877,38.1446,39.0877
50.055,38.0845,37.8319,39.244,40,3.07814,3.14159,1.87883,2.5,-0.067248,0,1.54079,-0.0994692,38.1446,39.0877,38.1446,39.0877
50.06,38.0741,37.8319,39.2441,40,3.07795,3.14159,1.9919,2.5,-0.0600543,0,1.54079,-0.0994692,38.1446,39.0877,38.1446,39.0877
50.065,38.063,37.8319,39.2433,40,3.07776,3.14159,1.98218,2.5,-0.0593756,0,1.54079,-0.0994692,38.1446,39.0877,38.1446,39.0877
50.07,38.0522,37.8319,39.2421,40,3.07745,3.14159,2.02416,2.5,-0.0607826,0,1.54079,-0.0994692,38.1446,39.0877,38.1446,39.0877
50.075,38.0413,37.8319,39.2419,40,3.07697,3.14159,2.12531,2.5,-0.0616237,0,1.54079,-0.0994692,38.1446,39.0877,38.1446,39.0877
50.08,38.0297,37.8319,39.2406,40,3.07678,3.14159,2.12724,2.5,-0.0690173,0,1.54079,-0.0994692,38.1446,39.0877,38.1446,39.0877
50.085,38.0174,37.8319,39.2405,40,3.07661,3.14159,2.15386,2.5,-0.0719614,0,1.54079,-0.0994692,38.1446,39.0877,38.1446,39.0877
50.09,38.0067,37.8319,39.2383,40,3.07648,3.14159,2.09996,2.5,-0.0740568,0,1.54079,-0.0994692,38.1446,39.0877,38.1446,39.0877
50.095,37.9954,37.8319,39.2361,40,3.07637,3.14159,2.14963,2.5,-0.0781677,0,1.54079,-0.0994692,38.1446,39.0877,38.1446,39.0877
50.1,37.9846,37.5819,39.2331,40,3.0763,3.14159,2.08961,2.5,-0.0798836,0,1.76955,0.118491,38.2664,39.4295,38.2664,39.4295
50.105,37.9743,37.5819,39.2328,40,3.07607,3.14159,2.14934,2.5,-0.0748892,0,1.76955,0.118491,38.2664,39.4295,38.2664,39.4295
50.11,37.9647,37.5819,39.2305,40,3.07595,3.14159,2.15942,2.5,-0.0805012,0,1.76955,0.118491,38.2664,39.4295,38.2664,39.4295
50.115,37.952,37.5819,39.23,40,3.07583,3.14159,2.23289,2.5,-0.078715,0,1.76955,0.118491,38.2664,39.4295,38.2664,39.4295
50.12,37.9415,37.5819,39.2301,40,3.07548,3.14159,2.14877,2.5,-0.0802532,0,1.76955,0.118491,38.2664,39.4295,38.2664,39.4295
50.125,37.9302,37.5819,39.2281,40,3.07516,3.14159,2.11338,2.5,-0.0770694,0,1.76955,0.118491,38.2664,39.4295,38.2664,39.4295
50.13,37.9185,37.5819,39.2273,40,3.07505,3.14159,2.10344,2.5,-0.0816953,0,1.76955,0.118491,38.2664,39.4295,38.2664,39.4295
50.135,37.9076,37.5819,39.2266,40,3.07478,3.14159,2.05044,2.5,-0.0780868,0,1.76955,0.118491,38.2664,39.4295,38.2664,39.4295
50.14,37.8967,37.5819,39.2254,40,3.07448,3.14159,2.15692,2.5,-0.0748865,0,1.76955,0.118491,38.2664,39.4295,38.2664,39.4295
50.145,37.8875,37.5819,39.2253,40,3.07429,3.14159,2.14242,2.5,-0.0733996,0,1.76955,0.118491,38.2664,39.4295,38.2664,39.4295
50.15,37.8771,37.5819,39.2253,40,3.07424,3.14159,2.04938,2.5,-0.0732137,0,1.76955,0.118491,38.2664,39.4295,38.2664,39.4295
50.155,37.8661,37.5819,39.2255,40,3.07397,3.14159,2.05427,2.5,-0.0652257,0,1.76955,0.118491,38.2664,39.4295,38.2664,39.4295
50.16,37.8558,37.5819,39.2252,40,3.07386,3.14159,2.195,2.5,-0.0597933,0,1.76955,0.118491,38.2664,39.4295,38.2664,39.4295
50.165,37.8449,37.5819,39.2258,40,3.07359,3.14159,2.27004,2.5,-0.0547257,0,1.76955,0.118491,38.2664,39.4295,38.2664,39.4295
50.17,37.8337,37.5819,39.2253,40,3.07326,3.14159,2.28922,2.5,-0.055526,0,1.76955,0.118491,38.2664,39.4295,38.2664,39.4295
50.175,37.8226,37.5819,39.2228,40,3.07296,3.14159,2.27917,2.5,-0.0550456,0,1.76955,0.118491,38.2664,39.4295,38.2664,39.4295
50.18,37.8099,37.5819,39.2226,40,3.07283,3.14159,2.33688,2.5,-0.056788,0,1.76955,0.118491,38.2664,39.4295,38.2664,39.4295
50.185,37.7968,37.5819,39.2206,40,3.07256,3.14159,2.36236,2.5,-0.0450247,0,1.76955,0.118491,38.2664,39.4295,38.2664,39.4295
50.19,37.7852,37.5819,39.2187,40,3.07219,3.14159,2.35388,2.5,-0.0543894,0,1.76955,0.118491,38.2664,39.4295,38.2664,39.4295
50.195,37.7733,37.5819,39.2167,40,3.072,3.14159,2.35213,2.5,-0.0570237,0,1.76955,0.118491,38.2664,39.4295,38.2664,39.4295
50.2,37.7624,37.3319,39.2161,40,3.07185,3.14159,2.39746,2.5,-0.0537981,0,1.07158,-0.0639277,37.7693,39.1563,37.7693,39.1563
50.205,37.7509,37.3319,39.2161,40,3.07163,3.14159,2.37671,2.5,-0.056362,0,1.07158,-0.0639277,37.7693,39.1563,37.7693,39.1563
50.21,37.7387,37.3319,39.2157,40,3.07147,3.14159,2.37086,2.5,-0.06046,0,1.07158,-0.0639277,37.7693,39.1563,37.7693,39.1563
50.215,37.7275,37.3319,39.217,40,3.07111,3.14159,2.33869,2.5,-0.066261,0,1.07158,-0.0639277,37.7693,39.1563,37.7693,39.1563
50.22,37.7149,37.3319,39.2153,40,3.07068,3.14159,2.41695,2.5,-0.0723981,0,1.07158,-0.0639277,37.7693,39.1563,37.7693,39.1563
50.225,37.7039,37.3319,39.2136,40,3.07036,3.14159,2.42281,2.5,-0.0674583,0,1.07158,-0.0639277,37.7693,39.1563,37.7693,39.1563
50.23,37.6918,37.3319,39.2134,40,3.07015,3.14159,2.51559,2.5,-0.0616437,0,1.07158,-0.0639277,37.7693,39.1563,37.7693,39.1563
50.235,37.6803,37.3319,39.2128,40,3.06993,3.14159,2.57897,2.5,-0.0573739,0,1.07158,-0.0639277,37.7693,39.1563,37.7693,39.1563
50.24,37.6668,37.3319,39.2117,40,3.06982,3.14159,2.55441,2.5,-0.0501893,0,1.07158,-0.0639277,37.7693,39.1563,37.7693,39.1563
50.245,37.654,37.3319,39.2111,40,3.06959,3.14159,2.43596,2.5,-0.0436873,0,1.07158,-0.0639277,37.7693,39.1563,37.7693,39.1563
50.25,37.6408,37.3319,39.2087,40,3.0694,3.14159,2.50113,2.5,-0.0422998,0,1.07158,-0.0639277,37.7693,39.1563,37.7693,39.1563
50.255,37.6275,37.3319,39.2098,40,3.06923,3.14159,2.49006,2.5,-0.0449841,0,1.07158,-0.0639277,37.7693,39.1563,37.7693,39.1563
50.26,37.6144,37.3319,39.2094,40,3.06919,3.14159,2.54315,2.5,-0.0444924,0,1.07158,-0.0639277,37.7693,39.1563,37.7693,39.1563
50.265,37.6018,37.3319,39.2085,40,3.06902,3.14159,2.49756,2.5,-0.0456406,0,1.07158,-0.0639277,37.7693,39.1563,37.7693,39.1563
50.27,37.5893,37.3319,39.2079,40,3.0688,3.14159,2.51275,2.5,-0.0532072,0,1.07158,-0.0639277,37.7693,39.1563,37.7693,39.1563
50.275,37.5778,37.3319,39.2062,40,3.06853,3.14159,2.48951,2.5,-0.0473055,0,1.07158,-0.0639277,37.7693,39.1563,37.7693,39.1563
50.28,37.5671,37.3319,39.2066,40,3.0683,3.14159,2.50266,2.5,-0.0480096,0,1.07158,-0.0639277,37.7693,39.1563,37.7693,39.1563
50.285,37.555,37.3319,39.2065,40,3.06817,3.14159,2.46876,2.5,-0.0401915,0,1.07158,-0.0639277,37.7693,39.1563,37.7693,39.1563
50.29,37.5444,37.3319,39.2066,40,3.06798,3.14159,2.49548,2.5,-0.0365602,0,1.07158,-0.0639277,37.7693,39.1563,37.7693,39.1563
50.295,37.5292,37.3319,39.206,40,3.06775,3.14159,2.58065,2.5,-0.0336635,0,1.07158,-0.0639277,37.7693,39.1563,37.7693,39.1563
50.3,37.5171,37.0819,39.2058,40,3.06769,3.14159,2.64732,2.5,-0.0442703,0,0.143864,0.0409103,37.5568,39.379,37.5568,39.379
50.305,37.5035,37.0819,39.2048,40,3.06752,3.14159,2.57869,2.5,-0.0452813,0,0.143864,0.0409103,37.5568,39.379,37.5568,39.379
50.31,37.4892,37.0819,39.2031,40,3.06734,3.14159,2.5155,2.5,-0.0456445,0,0.143864,0.0409103,37.5568,39.379,37.5568,39.379
50.315,37.4776,37.0819,39.2019,40,3.06712,3.14159,2.49748,2.5,-0.0397443,0,0.143864,0.0409103,37.5568,39.379,37.5568,39.379
50.32,37.4663,37.0819,39.2009,40,3.067,3.14159,2.58561,2.5,-0.0445883,0,0.143864,0.0409103,37.5568,39.379,37.5568,39.379
50.325,37.454,37.0819,39.2007,40,3.06673,3.14159,2.64342,2.5,-0.0546403,0,0.143864,0.0409103,37.5568,39.379,37.5568,39.379
50.33,37.4388,37.0819,39.2009,40,3.06651,3.14159,2.60225,2.5,-0.055379,0,0.143864,0.0409103,37.5568,39.379,37.5568,39.379
50.335,37.4249,37.0819,39.2005,40,3.06642,3.14159,2.69035,2.5,-0.0558056,0,0.143864,0.0409103,37.5568,39.379,37.5568,39.379
50.34,37.4095,37.0819,39.2003,40,3.06643,3.14159,2.61575,2.5,-0.0610895,0,0.143864,0.0409103,37.5568,39.379,37.5568,39.379
50.345,37.3975,37.0819,39.1994,40,3.06617,3.14159,2.55443,2.5,-0.0588953,0,0.143864,0.0409103,37.5568,39.379,37.5568,39.379
50.35,37.3852,37.0819,39.2015,40,3.06599,3.14159,2.52836,2.5,-0.0646574,0,0.143864,0.0409103,37.5568,39.379,37.5568,39.379
50.355,37.3738,37.0819,39.2006,40,3.06557,3.14159,2.46909,2.5,-0.0681607,0,0.143864,0.0409103,37.5568,39.379,37.5568,39.379
50.36,37.3601,37.0819,39.1992,40,3.06524,3.14159,2.48124,2.5,-0.0693327,0,0.143864,0.0409103,37.5568,39.379,37.5568,39.379
50.365,37.3483,37.0819,39.1995,40,3.06487,3.14159,2.44783,2.5,-0.0700416,0,0.143864,0.0409103,37.5568,39.379,37.5568,39.379
50.37,37.3343,37.0819,39.1997,40,3.06442,3.14159,2.42032,2.5,-0.0702753,0,0.143864,0.0409103,37.5568,39.379,37.5568,39.379
50.375,37.3227,37.0819,39.1988,40,3.0641,3.14159,2.50809,2.5,-0.0666325,0,0.143864,0.0409103,37.5568,39.379,37.5568,39.379
50.38,37.3092,37.0819,39.1994,40,3.06388,3.14159,2.50383,2.5,-0.0665866,0,0.143864,0.0409103,37.5568,39.379,37.5568,39.379
50.385,37.2962,37.0819,39.1983,40,3.06356,3.14159,2.38225,2.5,-0.0707168,0,0.143864,0.0409103,37.5568,39.379,37.5568,39.379
50.39,37.2851,37.0819,39.1979,40,3.06318,3.14159,2.30124,2.5,-0.0622755,0,0.143864,0.0409103,37.5568,39.379,37.5568,39.379
50.395,37.2754,37.0819,39.1984,40,3.06294,3.14159,2.27561,2.5,-0.0601362,0,0.143864,0.0409103,37.5568,39.379,37.5568,39.379
50.4,37.2646,37.0819,39.1975,40,3.06285,3.14159,2.248,2.5,-0.06059,0,0.269778,-0.063588,36.9788,39.108,36.9788,39.108
50.405,37.2544,36.8319,39.1976,40,3.06248,3.14159,2.21031,2.5,-0.0629409,0,0.269778,-0.063588,36.9788,39.108,36.9788,39.108
50.41,37.2436,36.8319,39.1966,40,3.06216,3.14159,2.19116,2.5,-0.0778493,0,0.269778,-0.063588,36.9788,39.108,36.9788,39.108
50.415,37.2323,36.8319,39.1963,40,3.06171,3.14159,2.22622,2.5,-0.0703285,0,0.269778,-0.063588,36.9788,39.108,36.9788,39.108
50.42,37.2213,36.8319,39.1968,40,3.06152,3.14159,2.17463,2.5,-0.0665015,0,0.269778,-0.063588,36.9788,39.108,36.9788,39.108
50.425,37.2097,36.8319,39.1959,40,3.06121,3.14159,2.14976,2.5,-0.0655864,0,0.269778,-0.063588,36.9788,39.108,36.9788,39.108
50.43,37.1984,36.8319,39.1966,40,3.06105,3.14159,2.20399,2.5,-0.0627778,0,0.269778,-0.063588,36.9788,39.108,36.9788,39.108
50.435,37.1893,36.8319,39.1964,40,3.06088,3.14159,2.18264,2.5,-0.0610992,0,0.269778,-0.063588,36.9788,39.108,36.9788,39.108
50.44,37.1791,36.8319,39.1965,40,3.06069,3.14159,2.27655,2.5,-0.0577146,0,0.269778,-0.063588,36.9788,39.108,36.9788,39.108
50.445,37.1681,36.8319,39.1973,40,3.06025,3.14159,2.248,2.5,-0.0650814,0,0.269778,-0.063588,36.9788,39.108,36.9788,39.108
50.45,37.1577,36.8319,39.1971,40,3.05994,3.14159,2.21669,2.5,-0.0637907,0,0.269778,-0.063588,36.9788,39.108,36.9788,39.108
50.455,37.146,36.8319,39.1956,40,3.05993,3.14159,2.25533,2.5,-0.0604249,0,0.269778,-0.063588,36.9788,39.108,36.9788,39.108
50.46,37.135,36.8319,39.1952,40,3.05979,3.14159,2.25352,2.5,-0.0582429,0,0.269778,-0.063588,36.9788,39.108,36.9788,39.108
50.465,37.1234,36.8319,39.1944,40,3.05965,3.14159,2.38519,2.5,-0.0648603,0,0.269778,-0.063588,36.9788,39.108,36.9788,39.108
50.47,37.1116,36.8319,39.1949,40,3.05931,3.14159,2.41361,2.5,-0.0659705,0,0.269778,-0.063588,36.9788,39.108,36.9788,39.108
50.475,37.0989,36.8319,39.1945,40,3.05911,3.14159,2.36952,2.5,-0.065854,0,0.269778,-0.063588,36.9788,39.108,36.9788,39.108
50.48,37.0872,36.8319,39.1946,40,3.05884,3.14159,2.4203,2.5,-0.071419,0,0.269778,-0.063588,36.9788,39.108,36.9788,39.108
50.485,37.0745,36.8319,39.1967,40,3.05864,3.14159,2.48486,2.5,-0.0725626,0,0.269778,-0.063588,36.9788,39.108,36.9788,39.108
50.49,37.0631,36.8319,39.195,40,3.05834,3.14159,2.50684,2.5,-0.0656355,0,0.269778,-0.063588,36.9788,39.108,36.9788,39.108
50.495,37.0498,36.8319,39.1958,40,3.05814,3.14159,2.56563,2.5,-0.0730516,0,0.269778,-0.063588,36.9788,39.108,36.9788,39.108
50.5,37.036,36.5819,39.1957,40,3.05755,3.14159,2.55767,2.5,-0.0686126,0,-0.0728692,0.0878424,36.8548,39.2083,36.8548,39.2083
50.505,37.0228,36.5819,39.1947,40,3.05721,3.14159,2.55988,2.5,-0.072045,0,-0.0728692,0.0878424,36.8548,39.2083,36.8548,39.2083
50.51,37.011,36.5819,39.1948,40,3.05705,3.14159,2.56782,2.5,-0.0675785,0,-0.0728692,0.0878424,36.8548,39.2083,36.8548,39.2083
50.515,36.9977,36.5819,39.1946,40,3.05673,3.14159,2.50755,2.5,-0.0651765,0,-0.0728692,0.0878424,36.8548,39.2083,36.8548,39.2083
50.52,36.9847,36.5819,39.1933,40,3.05651,3.14159,2.61225,2.5,-0.0689936,0,-0.0728692,0.0878424,36.8548,39.2083,36.8548,39.2083
50.525,36.9712,36.5819,39.1949,40,3.05603,3.14159,2.64728,2.5,-0.0647308,0,-0.0728692,0.0878424,36.8548,39.2083,36.8548,39.2083
50.53,36.9576,36.5819,39.1941,40,3.05577,3.14159,2.65754,2.5,-0.06178,0,-0.0728692,0.0878424,36.8548,39.2083,36.8548,39.2083
50.535,36.9453,36.5819,39.1946,40,3.05555,3.14159,2.63538,2.5,-0.0667025,0,-0.0728692,0.0878424,36.8548,39.2083,36.8548,39.2083
50.54,36.9325,36.5819,39.1939,40,3.05533,3.14159,2.66162,2.5,-0.068043,0,-0.0728692,0.0878424,36.8548,39.2083,36.8548,39.2083
50.545,36.9199,36.5819,39.1942,40,3.05495,3.14159,2.50741,2.5,-0.0625842,0,-0.0728692,0.0878424,36.8548,39.2083,36.8548,39.2083
50.55,36.9076,36.5819,39.1929,40,3.05458,3.14159,2.54843,2.5,-0.0650027,0,-0.0728692,0.0878424,36.8548,39.2083,36.8548,39.2083
50.555,36.8938,36.5819,39.1928,40,3.05438,3.14159,2.6093,2.5,-0.0623979,0,-0.0728692,0.0878424,36.8548,39.2083,36.8548,39.2083
50.56,36.88,36.5819,39.1924,40,3.05403,3.14159,2.6167,2.5,-0.061596,0,-0.0728692,0.0878424,36.8548,39.2083,36.8548,39.2083
50.565,36.8673,36.5819,39.1931,40,3.05383,3.14159,2.7138,2.5,-0.0552069,0,-0.0728692,0.0878424,36.8548,39.2083,36.8548,39.2083
50.57,36.8528,36.5819,39.1932,40,3.05367,3.14159,2.66459,2.5,-0.0632284,0,-0.0728692,0.0878424,36.8548,39.2083,36.8548,39.2083
50.575,36.8396,36.5819,39.1936,40,3.05325,3.14159,2.67099,2.5,-0.0657164,0,-0.0728692,0.0878424,36.8548,39.2083,36.8548,39.2083
50.58,36.8262,36.5819,39.1953,40,3.05301,3.14159,2.62653,2.5,-0.0729399,0,-0.0728692,0.0878424,36.8548,39.2083,36.8548,39.2083
50.585,36.8146,36.5819,39.1948,40,3.05249,3.14159,2.55309,2.5,-0.0655765,0,-0.0728692,0.0878424,36.8548,39.2083,36.8548,39.2083
50.59,36.8019,36.5819,39.1964,40,3.05217,3.14159,2.44095,2.5,-0.0701703,0,-0.0728692,0.0878424,36.8548,39.2083,36.8548,39.2083
50.595,36.7909,36.5819,39.1948,40,3.05197,3.14159,2.46101,2.5,-0.0678591,0,-0.0728692,0.0878424,36.8548,39.2083,36.8548,39.2083
50.6,36.7794,36.3319,39.1943,40,3.05169,3.14159,2.46981,2.5,-0.0702814,0,0.48669,0.0485357,36.8487,39.2093,36.8487,39.2093
50.605,36.7662,36.3319,39.1966,40,3.05152,3.14159,2.44028,2.5,-0.0753689,0,0.48669,0.0485357,36.8487,39.2093,36.8487,39.2093
50.61,36.7554,36.3319,39.1953,40,3.05114,3.14159,2.45811,2.5,-0.0746068,0,0.48669,0.0485357,36.8487,39.2093,36.8487,39.2093
50.615,36.7446,36.3319,39.1949,40,3.051,3.14159,2.40762,2.5,-0.0766853,0,0.48669,0.0485357,36.8487,39.2093,36.8487,39.2093
50.62,36.7331,36.3319,39.1932,40,3.05083,3.14159,2.41067,2.5,-0.0679368,0,0.48669,0.0485357,36.8487,39.2093,36.8487,39.2093
50.625,36.7219,36.3319,39.194,40,3.0507,3.14159,2.37992,2.5,-0.0695204,0,0.48669,0.0485357,36.8487,39.2093,36.8487,39.2093
50.63,36.7102,36.3319,39.1941,40,3.0505,3.14159,2.4642,2.5,-0.0679301,0,0.48669,0.0485357,36.8487,39.2093,36.8487,39.2093
50.635,36.6994,36.3319,39.1949,40,3.05013,3.14159,2.50955,2.5,-0.0624718,0,0.48669,0.0485357,36.8487,39.2093,36.8487,39.2093
50.64,36.6866,36.3319,39.1947,40,3.04995,3.14159,2.54826,2.5,-0.0644939,0,0.48669,0.0485357,36.8487,39.2093,36.8487,39.2093
50.645,36.6747,36.3319,39.1961,40,3.04995,3.14159,2.58488,2.5,-0.0672734,0,0.48669,0.0485357,36.8487,39.2093,36.8487,39.2093
